OG,theta,sigma2,alpha,beta,results
OG0005951,6.557526604,270.6941955,999,1.088990931,0.085536248
OG0010290,5.973462489,21.75584277,9.838732778,0.040930367,0.085612937
OG0003577,9.241612648,5.274415689,160.3539508,1.297918062,0.08563796
OG0008285,3.437907854,4.387514429,6.289905724,1.735593722,0.085704468
OG0005069,7.408291212,92.1300917,81.35894096,0.040827188,0.085711329
OG0004601,7.112767902,105.4050468,999,0.714162835,0.085726937
OG0000374,12.43985349,1.292307318,7.741179057,1.818740277,0.085848175
OG0002675,11.95594322,100.200629,77.47961061,0.040881544,0.085960756
OG0008744,7.691807412,42.49165339,97.00755912,0.594967651,0.086145305
OG0001599,9.180787092,21.54218356,18.26920674,0.04100818,0.086162286
OG0005813,7.517175664,13.32031639,9.512553466,1.232698698,0.086180053
OG0006320,8.695568257,1087.454428,854.4067547,0.684744483,0.086188366
OG0010147,7.714136321,18.40627004,57.30098655,0.594657277,0.086190447
OG0006232,5.618146066,2.388784963,5.305129809,2.460077657,0.086315806
OG0001161,6.89079839,10.06488334,12.55008542,0.854327835,0.086675737
OG0003589,8.97206699,70.64970905,622.965457,0.597458527,0.086694067
OG0010179,8.240117222,18.03320929,57.36968593,0.994039228,0.086754007
OG0002597,6.999427091,53.54124477,73.32817211,0.594726148,0.086780229
OG0003467,8.357332513,192.6902495,999,0.635508478,0.086781818
OG0005945,5.122811395,1.664338766,8.987053586,1.442340905,0.086857285
OG0010349,7.572274115,4.322312657,64.72943692,1.95318556,0.086870139
OG0009050,2.956901007,383.2224733,488.2895126,0.755174525,0.086880682
OG0007187,11.54470279,3.976599159,28.95926849,0.624867817,0.086954075
OG0001066,4.467805443,10.49178143,6.987911059,1.571680936,0.087113082
OG0000656,5.990972556,10.69489097,5.658994909,2.0920951,0.087213359
OG0003849,9.453353423,54.42700512,33.04878429,0.041013909,0.087222407
OG0000513,3.227181717,155.7290303,57.85149704,0.58972781,0.08723597
OG0005580,11.16912085,164.9581736,59.22989245,0.564480596,0.087313208
OG0010827,10.43313765,117.2194303,82.08061071,0.041215111,0.087356092
OG0002607,7.759242848,158.7440415,125.876963,0.999458732,0.087376683
OG0004490,7.309206945,133.7480757,36.72793551,0.041096456,0.087411124
OG0008916,7.084732681,215.1691277,999,0.744956928,0.087440168
OG0010984,6.667638334,360.9745061,78.14080154,0.041067819,0.08759081
OG0005126,8.985022796,16.0915226,64.23541589,0.557758613,0.08765461
OG0001689,13.24718408,76.63799617,999,0.985842299,0.087986282
OG0006766,7.995885381,176.3617846,703.4207845,0.81850648,0.088011847
OG0005661,5.059387598,138.3222655,55.3312917,0.716363228,0.088051464
OG0003827,8.198452261,10.93905591,128.1856968,1.384022488,0.088053816
OG0007329,6.40324699,8.781902132,17.67433211,0.718760185,0.088063528
OG0001268,8.571533225,94.20317911,70.4508708,0.589772737,0.088070683
OG0010836,7.426441015,33.29015611,69.33287902,0.634079243,0.088182033
OG0003350,8.448838173,7.711650404,9.343603265,1.149597443,0.088220186
OG0003212,4.827094085,132.4659322,55.92626035,0.591362349,0.088355217
OG0010642,8.047872077,2.038783562,9.134528158,1.309452176,0.088590115
OG0007361,7.952783511,106.6559039,444.2601745,0.732498308,0.088672799
OG0006771,5.744835343,68.92804791,282.2136522,0.921254335,0.088760637
OG0006983,6.191524104,203.7894332,999,0.674809695,0.088868547
OG0002052,5.301254837,32.07443294,68.94634308,0.672935661,0.088875979
OG0002083,6.254369653,29.44960725,61.06057911,1.134349551,0.088936712
OG0000497,6.588874379,135.5815392,250.6845026,1.188865056,0.089016515
OG0001820,7.207476272,1444.568086,407.2873145,0.595070258,0.089188722
OG0004106,4.060838985,1.372276321,5.446134882,1.97849374,0.0892157
OG0009029,7.779812336,14.26468555,63.60604242,0.558954738,0.089359009
OG0001131,8.697657494,118.4100261,725.2908177,0.623518512,0.089391618
OG0004766,8.841894579,72.14020058,428.4528243,0.992506357,0.089392859
OG0006203,8.967145567,1.999862032,46.53485704,1.125694714,0.089460897
OG0004398,5.143226765,59.05778166,63.97880981,0.578162396,0.089549379
OG0009048,6.592448967,13.91404899,78.44157664,0.541236351,0.089620063
OG0004394,6.423392293,99.14105847,69.91190614,0.574471804,0.08981953
OG0001855,4.482897303,22.56849734,9.064315389,1.359645964,0.089826183
OG0005758,4.923405156,85.11697104,63.60304684,0.586347815,0.089826539
OG0009741,7.032776231,83.30620307,999,0.546138184,0.089879436
OG0008885,5.817763297,94.96955046,67.13517011,0.575218093,0.089938575
OG0001605,6.23432334,16.22975043,44.31026464,1.188894819,0.090006268
OG0003031,7.435855386,66.94701264,84.17825423,0.041416082,0.090016612
OG0009266,7.391523937,6.178221621,58.9433781,0.57817018,0.090019111
OG0005838,5.017123307,27.77932103,21.08735605,0.04145138,0.090134697
OG0005123,11.17227454,12.85511539,71.99654861,0.605399365,0.090182079
OG0010856,8.034609466,8.03134225,8.196400248,1.766652403,0.090198254
OG0010679,6.957200608,289.7516006,80.97036577,0.041503404,0.090357683
OG0000638,11.61227843,7.069269901,78.67427151,1.766264507,0.090554774
OG0002501,6.569205115,68.13853941,151.9167132,0.583174404,0.090665643
OG0003418,9.282643749,4.355670802,18.16684139,0.699220195,0.090677991
OG0006574,9.238249177,3.825718238,46.75340506,0.560103006,0.090798648
OG0010211,6.177112564,4.638818188,4.147010309,0.040887271,0.090846126
OG0003995,4.608230465,23.36423169,69.18203597,1.148241172,0.091204891
OG0003578,7.751514977,226.0425816,999,0.584882576,0.09123935
OG0001833,5.879482757,0.585364974,5.694555872,1.820594685,0.091531298
OG0005938,6.944408514,39.82502193,47.79072921,0.578790046,0.091621209
OG0002817,6.19699209,27.98799363,30.16058164,0.86674561,0.091647139
OG0004031,9.19892339,5.94945789,10.47487732,0.041630017,0.091694771
OG0010012,8.494713251,156.871595,590.2621508,0.61341173,0.091907346
OG0000137,7.187765743,766.5227837,725.9041295,0.600547984,0.091941451
OG0001618,5.042160774,131.4182339,60.45685231,0.792815148,0.091946327
OG0006260,7.550777657,16.62508479,77.92488787,0.581660818,0.092004595
OG0000309,9.921280537,50.97622211,59.63217098,0.563029813,0.092058313
OG0006270,5.247231097,16.2201006,47.33838348,0.883192847,0.09210692
OG0009972,7.976398147,24.36226238,65.98015825,0.547352258,0.092298809
OG0000910,7.844230583,139.8198667,180.1691853,0.569667627,0.092350325
OG0006115,9.886079428,12.01655573,33.44422112,0.592086303,0.092407109
OG0008314,6.33929052,30.60624411,15.29579427,0.996221994,0.092482164
OG0011040,6.97722737,125.8894506,70.18049183,0.571954365,0.092524117
OG0008790,7.48938881,33.1343653,466.3404103,0.704925612,0.092725285
OG0006891,7.361801217,159.7755958,324.4086762,0.720072842,0.092754423
OG0006564,6.822027312,19.6209247,76.51858795,0.570102308,0.092871047
OG0000443,8.673408778,1.674987562,7.052170512,1.296189621,0.092950491
OG0010282,5.604810063,73.4593041,49.09094294,0.56852656,0.09300947
OG0010793,6.58812343,127.2400215,73.37934401,0.552321403,0.093212613
OG0003244,6.562832171,30.95417765,73.30099513,0.566131576,0.09322641
OG0008771,5.362876924,3.371356127,6.497853882,1.433232419,0.093279618
OG0004325,7.481555307,42.48543246,72.96250014,0.701246868,0.093311053
OG0005772,5.476546706,1.867333918,6.641548373,1.381579431,0.093354381
OG0009126,4.328589843,41.27916195,73.59416923,0.56949204,0.093398973
OG0005061,7.846071723,21.55593065,68.85060642,0.571261275,0.093435793
OG0000394,7.789405367,6.039667923,12.96020134,0.82477022,0.093448124
OG0001055,7.476619669,250.9296511,86.98865681,0.571932235,0.093547437
OG0005814,5.908487657,93.61890562,69.52213399,0.624281727,0.093566266
OG0009985,7.608566927,21.58315676,66.91945297,0.649683473,0.093625123
OG0002890,5.869166256,33.03007321,43.52949883,1.607163329,0.09370764
OG0009916,6.603930407,8.549411199,7.44200494,1.211794508,0.093773612
OG0006617,4.893816366,3.700287219,9.346800314,1.207519185,0.093933956
OG0004409,10.25079399,141.3655624,999,0.58649984,0.093952312
OG0005014,7.853386882,24.14526022,67.99078169,0.547829783,0.094018787
OG0004387,5.191561404,2362.113489,999,0.545480671,0.094323671
OG0009247,6.699700126,124.0149732,998.8890431,0.974017151,0.094349084
OG0003222,5.86411885,302.6068064,393.9309149,0.839112079,0.094389912
OG0000369,10.29272057,74.13817334,191.0658363,1.141543976,0.094399566
OG0006277,7.651945183,22.4224959,9.369886641,0.04201541,0.094426486
OG0010940,9.546301211,23.22603975,140.4910101,1.012713386,0.094485955
OG0010435,8.319119588,1.527267943,9.208413711,0.970287052,0.094741843
OG0000403,4.679042558,139.3969748,57.75710035,0.702563773,0.094809724
OG0006645,6.720655554,193.2378525,499.6936046,0.626524848,0.094827008
OG0008475,5.935186505,90.14203882,487.6492763,0.775199778,0.094832997
OG0006311,8.323697277,4.389094047,50.30077783,1.275339097,0.094884414
OG0005584,8.527804415,203.2070621,72.79672755,0.042168797,0.094884608
OG0000063,9.185242574,30.89025199,47.67157438,0.567411054,0.094893429
OG0002830,6.880850122,26.78222746,57.12026496,1.327207935,0.094912475
OG0004591,6.907984927,87.46981023,377.0507338,0.873117701,0.094956566
OG0007870,3.616665238,22.60312238,58.10966162,0.735085729,0.095026319
OG0009388,7.892880569,174.5377918,746.7908991,0.805893233,0.095030719
OG0009163,8.881352005,46.54453831,71.62146374,0.04215025,0.095160013
OG0010851,8.1449627,4.243999582,13.9075061,0.778358125,0.095169793
OG0002499,6.366997979,151.1901593,999,0.558311613,0.095258476
OG0003551,7.402032495,6.513630245,12.6757534,0.703248657,0.095302197
OG0000797,7.692081781,10.62370244,10.54042249,0.771458397,0.095376533
OG0005483,9.759126236,30.01622588,65.55279015,0.625685798,0.095429155
OG0006002,6.718744072,225.3147039,236.6778335,0.582650526,0.095496777
OG0009563,10.5755325,162.3533547,501.009059,0.665479472,0.095540411
OG0006618,8.01140115,16.87154224,68.17860262,0.890926876,0.095594367
OG0002939,7.527643678,127.5059112,71.30088916,0.586447665,0.095601136
OG0011038,8.342153415,220.9397493,63.53706096,0.04217817,0.095682482
OG0008820,5.295338097,227.7508582,999,0.560791989,0.095860929
OG0001369,8.965292869,2.522866885,9.23268827,1.005237053,0.095918787
OG0001162,8.939825883,215.6003174,73.87261097,0.04236017,0.095944482
OG0006005,7.48326084,942.468608,999,0.672974297,0.095981679
OG0010288,6.047810428,24.33826394,5.081751932,0.042048475,0.095993783
OG0006628,8.786958732,14.53152566,132.5768857,0.741125573,0.096158719
OG0004224,12.00823716,82.46866384,428.9123989,0.638541219,0.096228633
OG0009798,7.542528177,0.320052277,9.195251022,0.942590825,0.096347415
OG0001975,11.79499365,25.92346262,12.12947294,0.042291826,0.096436537
OG0000479,6.00161738,6.886958593,17.34441944,0.899895995,0.096482392
OG0004165,9.181568245,10.80751557,130.2501829,0.556415463,0.096542083
OG0008631,4.211287249,128.8407866,508.344804,0.925858183,0.096598986
OG0006406,10.56707039,479.7863514,999,0.67299362,0.096636803
OG0008889,5.511824931,3.621104716,15.73907299,1.195016832,0.096700038
OG0004703,8.358382523,101.2642751,277.6923144,0.676709487,0.096740117
OG0007271,9.702109318,37.21674434,142.0875746,0.632124059,0.096771834
OG0006938,6.937075955,387.1741888,110.1279866,0.042408124,0.096905351
OG0000707,4.736121922,241.7462298,120.8139737,1.015220824,0.096980582
OG0009625,6.344466259,0.705583338,6.515019116,1.339352449,0.097027109
OG0006183,5.74598626,1.604616293,6.391395194,1.774643251,0.097061096
OG0004842,9.402800861,9.202932657,9.551130556,0.042497874,0.097113297
OG0005998,8.258708559,17.11390411,14.15216873,1.082695389,0.097136124
OG0011042,6.868561227,34.34310754,9.681923002,0.042509788,0.09724839
OG0006359,6.768312335,37.48260909,61.63927394,0.533995215,0.097291208
OG0003231,7.489441373,326.5087015,96.288981,0.042528941,0.097540919
OG0000961,8.955551531,183.3141148,68.29185561,0.042591615,0.097543918
OG0001111,7.164286663,44.53248399,66.60967615,0.579991905,0.097626599
OG0005066,8.27339302,51.73407764,259.1855237,0.727362321,0.098016913
OG0001987,6.561260392,117.4775973,472.0763935,0.967866343,0.098037095
OG0004920,7.581313976,239.3837879,999,0.631375246,0.098115597
OG0002535,6.431196407,557.8917976,999,0.553961871,0.098278775
OG0006976,6.855826583,177.8111593,72.87106441,0.042605787,0.098393362
OG0001170,7.050635618,179.9790142,542.5116935,0.779934165,0.09848495
OG0000545,9.088030542,32.22476339,13.85921945,0.641675556,0.098646066
OG0010404,8.815851964,38.70092685,170.9927828,1.49436618,0.098894695
OG0003525,7.168214934,90.12126051,137.0973582,0.920588717,0.099035002
OG0008769,5.021570344,0.992531425,5.920076108,1.458417392,0.099060099
OG0000548,6.235482563,11.45390388,7.185826551,1.359322621,0.09918892
OG0002889,10.33717753,0.67776451,12.72510365,0.74905683,0.099257842
OG0010694,8.122072163,100.6721171,641.0063987,0.773785887,0.099278249
OG0006743,8.669203759,280.138941,559.0315041,0.82215586,0.099395716
OG0001226,5.174398408,156.0822742,22.39060608,0.04268898,0.099530809
OG0002797,9.359943152,186.1535866,334.1204703,0.580836359,0.099671342
OG0007209,8.038067681,94.37151233,102.4133901,0.523891918,0.099870383
OG0002329,9.333447404,261.7018847,155.7113452,0.704887939,0.099931671
OG0007118,9.328673404,0.693565181,12.6279404,1.075577678,0.09998536
OG0008569,5.774653323,159.8224862,212.4039426,0.882229166,0.100051997
OG0004712,8.102761825,35.86458601,129.3259927,1.030903243,0.100066874
OG0007108,9.804253095,13.44073574,67.8610188,1.116413635,0.100130757
OG0001899,8.160620637,33.55280276,371.3808869,0.595860482,0.100192987
OG0010359,8.226231692,287.4976818,999,0.543447158,0.10023136
OG0000178,9.498170909,37.47519997,65.66668864,0.585636816,0.100254196
OG0006911,4.20272329,95.40051333,104.5560309,1.046318596,0.100279054
OG0006804,9.807823759,5.339553959,100.533968,0.767252076,0.100318243
OG0008713,6.688053719,21.25220704,297.3633156,0.568444939,0.10054669
OG0008488,9.068419301,89.75697552,542.1795843,0.528418383,0.100705761
OG0009508,7.429828189,8.741856051,78.44869594,0.577514521,0.100726121
OG0006150,7.666140743,12.57513463,141.6714781,1.284715483,0.10088819
OG0005381,7.654329692,129.9423718,999,0.552195809,0.100942884
OG0000078,9.278359784,62.95397153,160.8604503,0.931239154,0.101161379
OG0000937,7.110579324,47.01672135,67.70752253,1.477943926,0.101376825
OG0009170,8.786198911,6.827041047,38.16222755,0.572253478,0.10142611
OG0000273,8.022910299,2.314705143,8.899783658,0.86157233,0.101434443
OG0010135,6.649242327,66.82848901,406.3438574,0.919259685,0.101497789
OG0004527,7.699702582,80.35347835,64.63212423,0.043161064,0.101627126
OG0008599,4.978669874,435.2776395,999,0.586331548,0.10175325
OG0007265,6.922827293,14.0253907,19.79041263,0.610968712,0.101874914
OG0002025,7.506027137,13.19804418,77.49166293,0.543040722,0.102060779
OG0001186,9.371172204,83.53092034,16.17036411,0.043022938,0.10208865
OG0004423,5.643364888,42.22323607,68.02652092,0.543097642,0.102089278
OG0009231,7.513675962,144.9153201,159.7510335,0.817446075,0.102224796
OG0002857,6.389489494,13.36909012,42.3745378,1.157532692,0.102255489
OG0001080,9.548062284,1.443202988,14.07871762,0.76944517,0.102264481
OG0006084,9.439626185,229.9856062,999,0.522448933,0.102398567
OG0004605,8.261372363,51.55977706,326.6850957,0.786941765,0.10254723
OG0009104,6.232735738,17.92392409,75.82170585,0.543999515,0.102610601
OG0009442,5.938695195,65.37195222,135.929137,0.867422824,0.102694818
OG0008843,6.878701008,31.70704894,134.1162706,0.545180639,0.102708302
OG0001380,12.76477746,123.9335212,999,0.547113469,0.102927595
OG0002014,3.913171759,330.663705,147.0485459,0.616750791,0.102936051
OG0007064,9.928535423,17.61704849,84.23203034,1.188612758,0.10308135
OG0005431,8.129999089,155.8753345,608.9664618,0.688458226,0.10310431
OG0005983,7.324585078,13.27192798,8.156033679,0.043235554,0.103238623
OG0007016,7.714773924,173.2645263,74.75517393,0.543444677,0.103289773
OG0002942,5.494787148,81.63141847,62.81150188,0.625297975,0.103421748
OG0000745,7.917814786,137.5954452,62.11503417,0.796982808,0.103438161
OG0003555,6.088340758,54.02540977,347.147168,0.646681569,0.103540664
OG0010095,6.612506362,48.88678847,73.91811576,0.540583138,0.103626996
OG0000097,9.859498564,55.26850549,43.95148338,0.545089426,0.10363593
OG0007156,7.544793163,9.665822404,90.44075911,0.548067175,0.103663289
OG0009933,8.078656379,56.25114304,565.377465,0.536189808,0.10377375
OG0010775,8.408466931,35.52768441,182.8648201,0.70667394,0.103842407
OG0004745,8.190294012,0.515068557,7.731056468,1.273910827,0.103854094
OG0008866,7.569836076,31.95614189,12.3725679,0.043417475,0.103905406
OG0008686,5.369548058,128.5308073,110.1781505,0.675354077,0.103914535
OG0003101,6.497040353,13.47182335,5.681537285,1.600041065,0.10393057
OG0006160,6.830314029,18.00844698,5.211958533,0.043118599,0.103950249
OG0000934,9.439023074,85.49362713,926.2836194,0.592976247,0.103966956
OG0002613,11.78769545,51.32689571,121.9002604,0.748246745,0.103979968
OG0002037,7.398998391,324.2975457,63.25865306,0.621225459,0.103996614
OG0010698,8.266344345,209.748319,932.776343,0.543822083,0.104020085
OG0006488,8.497943793,70.61248786,999,0.540448173,0.104235108
OG0004775,8.082338777,7.799363328,53.43373332,0.537103069,0.104255485
OG0004726,5.37399622,446.7550526,999,0.538500661,0.104309665
OG0010097,10.66118435,36.5002546,65.26135591,0.626284993,0.104339343
OG0006571,6.753138031,9.958536901,76.54020511,1.143789067,0.104559978
OG0001758,13.21258996,33.9526561,318.9147281,0.774151047,0.104623344
OG0005947,7.740668766,24.03636917,256.2923565,0.586304346,0.104635954
OG0000827,10.99052992,178.4142251,346.6634102,0.808388197,0.104642231
OG0010718,10.37466162,256.2441011,892.1073864,0.530742496,0.10480195
OG0000049,7.104915256,8.849502918,8.511612174,0.883936354,0.104955607
OG0003588,7.839578161,1.446452267,8.815930898,1.34885619,0.104972502
