OG,Ofav_1,Ofav_2,Ofav_3,Ofav_4
OG0039263,9,11,36,12
OG0039265,17,24,40,24
OG0039266,1,1,0,1
OG0039267,366,319.453,612.7,252
OG0039268,297.106,312,557,243.206
OG0039269,160.097,194.835,297.205,160.549
OG0039270,34.336,53.317,84.934,49.307
OG0039271,64,94.608,196,95.997
OG0039272,272,283.518,413.004,180
OG0039273,203,265.04,493.539,218.448
OG0039274,2,0,4,2
OG0039275,8,17,16,9
OG0039277,11,13,16,11.017
OG0039278,28,35,48,25
OG0039279,0,4.001,7.906,5.815
OG0039280,43,65.086,105,38
OG0039283,58,48,71,29
OG0039284,24,41,83.989,10
OG0039286,53,66,103,49
OG0039287,18,7,17,5
OG0039289,44.252,50.041,128.144,47.084
OG0039290,46.996,46,87,30
OG0039291,96,12.954,178,43
OG0039292,82,97,137,68
OG0039293,29,27,81,34
OG0039294,2,1,8,6
OG0039295,24.938,31,58.151,22
OG0039296,216,333.006,529.84,236
OG0039297,8,2,15,3
OG0039298,5,3,5,0
OG0039299,14,18,29,10
OG0039300,14,8,19,10
OG0039302,88.619,48.213,85.677,12.647
OG0039303,337,414.569,690.836,332.001
OG0039305,27,20,47.101,13
OG0039307,27,35,51.032,17
OG0039310,19,19,32,22
OG0039311,88,115.007,196.71,100
OG0039312,146,119.269,264,101.005
OG0039313,82.348,93.028,168.449,102
OG0039314,7,14,13,6
OG0039315,198,297.918,452.474,197
OG0039316,74.999,112.009,185.998,86
OG0039317,1,1,3,1
OG0039318,108,100,169,84.334
OG0039319,88.248,145.871,193.015,72
OG0039320,35,32,64,20
OG0039324,34,37,51,10
OG0039325,3.314,7.127,3.278,1
OG0039326,3,6,13,2
OG0039327,4,5,9,6
OG0039329,34,40,61,32.023
OG0039330,64.838,104,166.301,75
OG0039331,178.944,159.073,250.489,100
OG0039332,267.222,291.996,530.684,288.536
OG0039333,94,102,203,102
OG0039334,37,58.311,77,35
OG0039335,141,103,207,75
OG0039337,49,87,140,95
OG0039338,10,13,29,20
OG0039339,237.012,140.755,328.256,221.994
OG0039340,6,9,7.743,5
OG0039341,255,261.996,375,153.335
OG0039342,98,108,225,97
OG0039343,1,3,2,7
OG0039344,360.01,375.026,636.542,300
OG0039345,112,125,219.167,119
OG0039346,87,85.005,126.042,62
OG0039347,32,52,83.021,30.001
OG0039349,8,5,12,8
OG0039350,159,154,255.003,116
OG0039351,86,117,174,87
OG0039353,146,104,255.014,65
OG0039354,34,49.062,87.631,38
OG0039355,222,318.684,495.132,219.192
OG0039356,113,92,197,89
OG0039357,1,8,17,8
OG0039358,3,6,15,4
OG0039359,44.495,38,60,41
OG0039360,58.908,92,136.998,92.162
OG0039361,122,147.392,210,94.89
OG0039362,9,8,20,8
OG0039363,22,22,50,37
OG0039364,69,63,114,68
OG0039365,261.994,190,373.514,104.277
OG0039366,53,33,85.451,34
OG0039367,278.413,269.809,451,176
OG0039371,26,46,42.77,40
OG0039372,168.18,168.485,261,129.011
OG0039374,90.277,80,142.415,47
OG0039375,259.176,236.187,448.125,182.429
OG0039376,482.293,574,1053.075,385.02
OG0039377,132,103,186,80.006
OG0039379,125.009,144.684,235.502,95
OG0039380,46,67,87,30
OG0039381,0,0,6.78,2
OG0039382,6,3.308,1.459,4.584
OG0039383,122,127,226.894,73
OG0039384,165,204,311.05,125
OG0039385,223,167.287,328.305,152
OG0039386,0,3.836,0,0
OG0039388,23,18.051,47,21
OG0039389,138,173.333,457,139.064
OG0039390,9,0,0,1
OG0039392,173,221.002,378.191,188.01
OG0039393,75,69,115,45
OG0039394,90,99.037,152.219,85.08
OG0039395,11,15,33,11
OG0039396,70,106.657,177,87.991
OG0039397,210.257,232,390.592,130
OG0039398,226,297.031,504.81,233.809
OG0039399,27,27,64,18
OG0039400,36,45,65,31
OG0039401,137,110,196.929,49
OG0039402,39,47,109,41
OG0039404,95,120,211.976,87
OG0039405,154.015,143.273,247,86
OG0039406,170,174,165.063,97
OG0039407,469,488.018,1133.576,402.023
OG0039408,607.495,546.243,1139.089,463.001
OG0039410,1,1,4,2.33
OG0039412,94,94.076,206.805,107
OG0039413,134,147.407,188.218,90
OG0039415,176,191,360.911,199.631
OG0039416,59,58,75,36
OG0039417,130,153.439,259.135,132
OG0039418,128,136,205.769,88
OG0039419,462.82,378.071,762.666,298
OG0039420,9,16,25,15
OG0039421,72,51,84,41
OG0039422,242.201,258.1,440.994,182
OG0039423,296.694,296,554.352,291
OG0039424,84,75,149.304,64
OG0039425,46.432,79.173,176.225,75.449
OG0039426,30,55,113.127,55
OG0039427,255.274,299,482.033,212.001
OG0039430,102,69,150,42
OG0039431,57.799,49.612,62.334,25.084
OG0039432,0,6,8,10
OG0039433,1,0,8.455,0
OG0039434,131,109.176,199.009,64
OG0039435,144,152,227.992,96
OG0039437,78.459,67,114.992,58
OG0039438,55.135,56.912,80.463,40.786
OG0039440,13,17,5,13
OG0039441,359.614,315.184,526,164
OG0039443,240.145,293.8,573.293,218
OG0039444,159,253.223,327,191.07
OG0039445,3,5,16,7
OG0039446,157,213.626,382.689,172.06
OG0039448,69,71.199,122,53
OG0039450,30,41,69,34
OG0039451,371,308,573.616,273.256
OG0039452,36,15,2,25
OG0039453,303.017,356.47,730.687,379.231
OG0039455,5,6.935,14.494,2
OG0039456,188,227,385.995,182
OG0039457,463,407.48,828.241,331.682
OG0039458,251.206,269.403,403.998,147
OG0039459,3,0,3,0
OG0039460,18,16,23,7
OG0039461,82,100.151,171.775,83.394
OG0039462,72,89,124,70
OG0039464,280.002,262.51,517.954,253
OG0039465,38,41,60.002,35
OG0039466,93,123,203,93
OG0039467,0,0,29,4
OG0039469,25,28,44,12
OG0039470,296.536,308.046,628,269.997
OG0039471,9,9,18,6
OG0039472,138.063,164.002,255,114
OG0039473,62,61,134,51
OG0039474,364.522,292.516,556,203
OG0039476,255,235.65,394.166,144.71
OG0039478,333,382.417,730.431,344.596
OG0039479,11,25,36,18
OG0039480,216.334,276.521,474.037,250.959
OG0039481,183,149.128,305.52,110
OG0039482,353.443,204.458,554.825,205.998
OG0039483,42,45,73,31
OG0039484,216,163,323.277,138.358
OG0039485,320.985,299,569.891,222.035
OG0039486,26,24,56,21
OG0039487,50,78,99,44
OG0039488,0,0,5,2
OG0039490,0,0,18,3
OG0039492,54,54,104,38
OG0039494,17,8,6,4
OG0039495,158,160.002,281.059,102
OG0039496,28,50,90.033,40
OG0039497,133,135,211,105
OG0039498,56,78,94,55
OG0039499,88,105,162,74
OG0039500,151,166.308,291.517,135
OG0039501,171,219,407.202,179
OG0039502,69,64,129,67
OG0039503,1,3,4,6
OG0039504,110,66.52,164.016,44
OG0039505,104,116.239,159.987,71
OG0039506,105.105,93,192.006,65
OG0039508,1,3,1,2
OG0039509,482,591.421,788.721,456.824
OG0039510,17,15,16,9
OG0039511,60,87.37,145.993,61
OG0039513,144.723,120.128,213.535,76.035
OG0039514,365,311.27,510.064,260
OG0039515,39,53.58,65,35
OG0039516,192,197,189.507,146.015
OG0039517,119,144.389,254,120
OG0039518,11,4,15,4
OG0039519,10.018,18.023,46.155,22.056
OG0039520,147.052,142.988,249.001,94
OG0039521,14,15,31,11
OG0039522,57,44,95,29
OG0039523,1,1,1,0
OG0039524,77.019,126.479,175.143,81
OG0039525,311.648,214,432,165
OG0039526,331.02,340.405,633.004,321
OG0039527,7,4,12,0
OG0039528,1,2,4,3
OG0039529,9,3,7,3
OG0039530,202.474,202.021,294.641,137
OG0039532,182.563,323.742,472,184
OG0039533,213,253.025,291.998,178
OG0039534,167.081,204.293,349.236,182.425
OG0039535,15.027,22,55,38
OG0039536,4,3,7,1
OG0039537,125,107.493,202.88,82.658
OG0039538,23,40,51,32
OG0039539,239,388,512.293,227.113
OG0039540,30,19,30,27
OG0039541,64,79,168,66
OG0039543,68,111.002,238.027,106
OG0039545,50,98,174.089,67.005
OG0039546,120,117.995,232.332,129
OG0039547,140,160,321.919,89.032
OG0039548,172.564,193.56,335.893,147.733
OG0039549,8,0,0,155.607
OG0039550,393,464.895,736.096,371.034
OG0039551,167,212,309,100
OG0039553,5,4,11,6
OG0039554,27,31.405,55,23
OG0039555,237.622,290.165,472.293,263.301
OG0039556,637.646,825.678,1504.267,841.597
OG0039557,205.608,265.999,363.112,146
OG0039558,135.295,132.249,204.352,92.787
OG0039559,364.003,504.86,818.676,355.418
OG0039560,50,61,123,44.994
OG0039561,419.397,434.145,736.324,282
OG0039562,0,0,47,8
OG0039563,99.896,85.097,160,70.068
OG0039564,21,3,4,13
OG0039565,172,196.001,254,97.001
OG0039566,50,89,124.131,52
OG0039567,30,45,44,31
OG0039568,136,249,341.462,405.99
OG0039569,371.73,318,540.895,221.694
OG0039570,164,156.964,282.535,106.524
OG0039571,396.576,392.389,635,285
OG0039574,218,190.001,345.146,153.999
OG0039576,279.646,248.834,524.001,191
OG0039577,597,607.176,1169.892,492.529
OG0039580,107,120,207.115,86.548
OG0039581,6,8,24,4
OG0039582,109,129,198,117
OG0039584,73,106,211.496,88.238
OG0039585,31,47,72.97,44
OG0039586,449,522.294,999.215,412.588
OG0039587,100,90,152.091,79
OG0039589,174,197.83,407.181,171.01
OG0039590,170,185.953,312.308,157
OG0039591,35,52,93,35.015
OG0039592,62.028,77,116,59
OG0039593,321.002,236.163,414.672,156.286
OG0039594,77,73,116.979,36
OG0039595,4,2,5,5
OG0039596,332,388,619.925,359.427
OG0039598,155,99,187,61
OG0039599,132,134,243.781,89
OG0039600,100,83,168.262,93
OG0039601,304.419,312,615.48,347.02
OG0039602,315,255,502.938,166.003
OG0039603,4,16,29,8
OG0039604,413.88,569,1182.408,555.094
OG0039605,425.922,414,624.225,294.669
OG0039606,206,244.502,370.358,256
OG0039607,104.594,118,219.617,122
OG0039609,65.023,74,135,63.169
OG0039610,99,85,189.592,70
OG0039611,41,54.005,132.662,48
OG0039612,261,210,413.034,116
OG0039613,101,150.005,286.253,149
OG0039614,376.015,348.006,580.75,287.032
OG0039615,280,203.422,407.372,162
OG0039616,141,110,191.992,55
OG0039617,4,42,8,5
OG0039618,699.008,771.946,1345.569,602
OG0039619,49,50,107,48
OG0039620,86,104,116.064,53.002
OG0039621,231,244.08,397.536,162
OG0039622,196.04,183,303.586,113.076
OG0039623,438.184,332,692,310.917
OG0039624,40,52,83,38
OG0039625,219,179,303.108,123
OG0039626,176.518,175.114,277.111,132
OG0039628,245,394,565.382,341
OG0039630,183,238.873,374.3,172.862
OG0039631,177,169.372,307.245,120
OG0039634,1043.773,570.083,1341.688,421.491
OG0039635,373.434,290,521.478,245
OG0039636,215,245,508.968,212.105
OG0039639,187,238.993,443.467,214
OG0039641,118,134,225,118
OG0039642,2,3,2,4
OG0039644,74,75,152,79
OG0039645,159.001,155,264.865,130.233
OG0039646,96,119.25,207.004,100.899
OG0039647,40,43,77,25
OG0039648,86,72,142,49
OG0039649,6,7,13,4
OG0039650,148,134,313,121.31
OG0039651,147.228,127,265.072,105
OG0039652,5,2,0,4
OG0039653,25.669,12.231,16.329,8.165
OG0039654,49.452,52.535,112,55.069
OG0039655,103,91,194,64
OG0039656,63,74,121.001,60
OG0039657,91,132.793,214,116
OG0039658,67,66,115,40.997
OG0039659,91,115,170.626,69
OG0039660,94,109.062,206,73
OG0039661,136,153.058,350.511,132
OG0039662,109,134,276.04,131.009
OG0039663,254.042,290.011,483.152,219.014
OG0039664,196.1,147.228,326.004,109.078
OG0039665,312.436,375.912,630.351,341
OG0039666,13,20,40,21
OG0039667,78,143,231,116.17
OG0039668,297,265.014,518.15,199.002
OG0039669,16,9,10,10
OG0039670,45,50,107.223,39
OG0039671,1,1,6,0
OG0039673,264.261,274.674,500.592,255.947
OG0039674,113,186.048,268.956,145
OG0039676,44,27,63.786,25
OG0039677,26,51,58,42
OG0039678,253,268.179,439.997,235.206
OG0039679,8.448,28.869,23.513,16.597
OG0039680,70.001,100.396,189,72
OG0039681,164,137.823,267,259.576
OG0039682,64.786,61.323,118.753,54.236
OG0039683,121,145,256.994,120
OG0039684,91.117,101,166.003,77
OG0039685,52,73.999,148,71
OG0039686,98.989,159.107,224.793,123.447
OG0039687,216,253.577,481.507,165
OG0039688,26,40.185,70,35
OG0039689,111,116,225.448,122.226
OG0039690,83,157.992,202,83
OG0039691,0,0,4,0
OG0039692,42.001,47,71.422,28
OG0039693,34,87,136,82.766
OG0039694,134,137.021,283.1,125
OG0039696,420,503,1022.044,329.028
OG0039697,467,490.453,841.415,377
OG0039698,81,86,104.488,38
OG0039699,22,28,61,24
OG0039700,230.255,181.653,327.311,140
OG0039701,23,19,29,14
OG0039702,49.223,48,101,37
OG0039703,68,69,142,59.999
OG0039704,191,124.001,260.144,85
OG0039705,35,20,38,18
OG0039706,2,7,9,8
OG0039707,57,72,136.303,56.151
OG0039709,47,81.003,130,59
OG0039710,139.567,131.999,253.002,117
OG0039711,247.001,277.319,509.003,187.986
OG0039712,141,112.001,212.203,72
OG0039713,70,73,128,76
OG0039717,175.977,199,331.39,116
OG0039718,404.242,429.913,765.395,378.059
OG0039719,87,81,101,42.53
OG0039720,91,97,24,114.521
OG0039721,218.928,212.004,340.276,127
OG0039722,295,224.428,375.728,149
OG0039723,96,83,140,72
OG0039724,184,189,279.251,107
OG0039726,89,148.973,214.022,104.002
OG0039727,54,20.812,74,32
OG0039728,3,1,4,5
OG0039729,118.448,115,221,107
OG0039730,58.372,65.801,110,44
OG0039731,233.423,303.781,518.666,237.953
OG0039732,84,81,201.825,83
OG0039733,65,78,131.082,76
OG0039734,57,62.835,123,45
OG0039735,103,114.675,146.102,78.921
OG0039736,32,51.078,81,39
OG0039737,55,65.661,136,85
OG0039738,98,114,195.951,90
OG0039739,27,32,60.673,24
OG0039742,21,13.184,35,21
OG0039743,94,122,149.002,80
OG0039744,102,118,219,132
OG0039745,56,70,111.001,66
OG0039746,76,101.219,132,66
OG0039747,42,34,37.102,17
OG0039748,68.026,115.43,172,81
OG0039749,14,28,41,24
OG0039750,49,47,61,21
OG0039751,62,51,110,62
OG0039753,29,46,89,35
OG0039754,10,27,23,8
OG0039755,38,28,103,32
OG0039756,3,1,2,0
OG0039757,33,50,57,38
OG0039758,66,77.128,84.687,67
OG0039759,74,83,146,71.117
OG0039761,104.203,131,248.986,105.992
OG0039762,35,64,71.979,29
OG0039763,37,58,82,31
OG0039764,341,335.502,574.213,210
OG0039765,10,21,45,17
OG0039766,229.46,170.556,292.998,155
OG0039767,94.011,78,175,70
OG0039768,85.696,168,217,104
OG0039769,26,41,110.09,36
OG0039770,32,33,77.929,49
OG0039771,21.966,22,64,28
OG0039772,435.005,298.029,601.593,229.265
OG0039773,26,24,59,24
OG0039774,15.006,26,49.998,24
OG0039775,63,90,193,77
OG0039776,59,70,143.112,55
OG0039777,48,50.861,77,54.02
OG0039778,0,0,190.998,0
OG0039779,85,79,157.232,77
OG0039781,246.97,200.006,380.137,172.029
OG0039782,22,23,46,15
OG0039784,4,3,11,4
OG0039785,153.021,142,248.357,117.979
OG0039786,65,70.888,120,62
OG0039787,36,37,63,43
OG0039788,22,13,55.164,22
OG0039789,115,166,263.99,105
OG0039790,34,50,83,40.242
OG0039791,4,1,0,4
OG0039792,30,52,92.37,35.146
OG0039793,3,4,15,2
OG0039794,126,175.901,233.591,102.596
OG0039795,29,26,64,43
OG0039796,23,19,47.863,21
OG0039797,105,114.218,196,77
OG0039798,1.78,2,6,2
OG0039799,67.09,52,159.067,60
OG0039800,33.038,52.195,102.432,28.068
OG0039802,2,3,13,4
OG0039803,309.986,465,792,425.285
OG0039805,108,116,263,109
OG0039806,117,203,270.266,126
OG0039807,88,74,165,74
OG0039808,181.222,253.676,342.999,155.6
OG0039809,17,20,25,13
OG0039810,11.994,22.524,37.758,19.145
OG0039811,59,124,234.803,102
OG0039812,74.021,94,145,66
OG0039813,34,46,67,33
OG0039814,23,15,39,18
OG0039815,4,3,6,4
OG0039816,18,6,16,6
OG0039817,11,12,19,4
OG0039818,54.115,49.131,90,51
OG0039819,17,17,40.033,12
OG0039820,71,101.699,170.904,101
OG0039821,159,220,405.937,151.266
OG0039822,0,4,4,1
OG0039823,30,39,61,15
OG0039824,39,56,80,41.974
OG0039825,113,113,215,87
OG0039826,22,15,29,12.001
OG0039827,469,381.137,739.387,279.192
OG0039828,138.86,177.446,322,146
OG0039829,233.024,229,335.4,159
OG0039830,13,4,8,3
OG0039831,43,34,88.18,36
OG0039832,23,41,63,33
OG0039833,3,3,7,2
OG0039834,32,16,48,21
OG0039835,83,65.635,114,47
OG0039836,337.525,370.412,609.937,233.552
OG0039837,18,29,52,23
OG0039838,18.101,42,54,36
OG0039839,87.322,264.661,100.365,182.281
OG0039841,177,215,330.997,158
OG0039843,97,122,236.998,144
OG0039844,28,30,51,17
OG0039845,137,152.938,257.015,113
OG0039846,19,13,48,26
OG0039847,16,17,32,19
OG0039848,2,8,22,3
OG0039849,7,12,12,7
OG0039850,0,0,40.974,15.771
OG0039851,76.541,74.339,135,42
OG0039852,41,42.08,110,43
OG0039853,146.796,118,254,68.232
OG0039855,19,81,98.098,40.95
OG0039856,16,20,34,23
OG0039857,21,0,0,163
OG0039858,26,42,98.805,31
OG0039859,24,40,58,32
OG0039860,42,42,85,32
OG0039861,214.018,296,488.523,254
OG0039862,129,221.454,376.934,187
OG0039863,69,67,129,53
OG0039864,1,4,6,10
OG0039865,48,83,90.249,48
OG0039866,8,6,21,6
OG0039867,19,15,23,19
OG0039868,104,90.009,205.581,103
OG0039869,49,51,123,58
OG0039870,0,1,2.026,1
OG0039871,68,110,171.226,92
OG0039872,90.537,114.434,189,112
OG0039873,18,11,28,11
OG0039874,57,62,110,72
OG0039875,36,40,74.938,40
OG0039876,31,36,92.002,30.027
OG0039877,119.139,179.261,349.195,205
OG0039878,100,87.225,151,87.156
OG0039879,38,55,89.116,35
OG0039880,40,39,104.18,45
OG0039881,38,54,81,52
OG0039882,51.327,45,103,37
OG0039883,50,63,100,54.276
OG0039884,153,169,288.41,120.016
OG0039885,2,2,3,2
OG0039887,39,56,117,61
OG0039888,270.653,273.422,453.347,197
OG0039889,26,46.002,91,49
OG0039890,232,239,468,133
OG0039891,1,3,0,0
OG0039892,52,66,124.014,65
OG0039893,10,8,15,9
OG0039894,22,40,55,29
OG0039895,28,47,65,25
OG0039896,65,96,127,64
OG0039897,29,11,36,12
OG0039898,21,43,62,22
OG0039899,138,147.157,214.245,99
OG0039900,22,54,91,29
OG0039901,3,3,11,4
OG0039902,4,0,5,2
OG0039903,3,10,13,14
OG0039904,62,20,82,23
OG0039905,35,57,69,35
OG0039906,43,61,106,38.001
OG0039907,22,19.196,45,20
OG0039908,0,0,4,1
OG0039909,38,46,102.278,46
OG0039910,36,44,82,32
OG0039911,227.001,302.003,541.818,257.331
OG0039912,49,63,111.996,50
OG0039913,2,0,7,0
OG0039914,20,23,28,28
OG0039915,2,6,9.073,10.298
OG0039916,15,16,49,13
OG0039917,6,5,7,10
OG0039919,33,16,53,22
OG0039920,137,222,342.469,190
OG0039921,110,104,172,85
OG0039922,32,26,54,32
OG0039923,10,24,34.025,19
OG0039924,27,35,73,37
OG0039925,562,528.43,952.937,386.112
OG0039926,171.389,154.01,312.006,145.952
OG0039927,80,53.993,118,33
OG0039928,36,28,54,28
OG0039929,0,0,2,2
OG0039930,117,107,179,82.308
OG0039932,2,1,2,6
OG0039933,52,33,91,35.658
OG0039934,32,23,30,18
OG0039935,118,148.095,232,110.001
OG0039936,488.239,442,788.005,345.665
OG0039937,47,26,44,15
OG0039938,22,18,55,19
OG0039939,9,6,20,14
OG0039941,493.812,587.809,902.701,361.092
OG0039942,72,76,125,63
OG0039943,18,22,51,16
OG0039946,13,20.028,31,12
OG0039947,36,30,52,28
OG0039948,113,156.046,260,119.038
OG0039949,145,162,317.667,128
OG0039950,15,22,29.247,24
OG0039951,85,109,178,85
OG0039952,119,113,214.132,90
OG0039953,66,49.003,97.349,43
OG0039955,70,47,138,64.036
OG0039956,33,34.851,65.078,24
OG0039957,33,29,37.752,11.313
OG0039958,18,17,44,19
OG0039959,193.271,239.965,475.636,225
OG0039960,0,124.598,0,0
OG0039961,36.222,42,77.998,36
OG0039962,250,372,658.644,343.009
OG0039963,71,163,218.912,100.841
OG0039964,4,6,8,7
OG0039965,47,58,111,40
OG0039966,80,74,144,53
OG0039967,365.177,350,612.361,272.004
OG0039968,64.024,70,143.222,65.022
OG0039969,92,133,151.546,79
OG0039970,199.037,206,367.108,158
OG0039971,19,17,53.342,34.031
OG0039972,184.817,184.002,380,242
OG0039973,24,37,48,21
OG0039975,68,73,148.657,62
OG0039976,99,136.72,192.154,81
OG0039977,709.229,758.34,1206.734,508.624
OG0039978,281.249,233.143,208.374,176.005
OG0039979,63,118.002,179.277,79
OG0039980,44,68,110.734,25
OG0039981,305.879,313.002,541.997,239
OG0039982,30,41,89.015,42
OG0039983,0,0,11.004,0
OG0039984,25,33,79.649,32
OG0039985,90,69,149.525,66
OG0039986,86,81,173.365,70
OG0039987,91,121.446,185.334,103
OG0039988,305.104,301.934,597.765,391.225
OG0039990,18,41,56,13
OG0039991,61,45,101,40
OG0039992,306.975,343.99,675.719,296.811
OG0039993,26,36,56,28
OG0039995,51,68,88.068,48
OG0039996,43,42,61,27
OG0039997,14,15,33.573,28
OG0039998,34,58,87,21
OG0039999,6,8,25,13
OG0040000,144,151.606,234,136.001
OG0040001,3,0,5,1
OG0040003,22,20,44,27
OG0040004,14,12,25,16
OG0040006,28,19,43,17.998
OG0040007,181,159,315.721,158
OG0040008,68,94,125,43
OG0040009,415.062,417.948,695.473,272
OG0040010,91,141,183.001,84
OG0040011,2,4,1,2
OG0040012,114,181.102,270,151
OG0040013,3,9,24,7
OG0040014,61,68,123,45
OG0040015,148,111.547,237,81
OG0040016,276,383.659,551.583,214
OG0040020,137.633,135,251.999,133
OG0040021,33,32.622,58,30
OG0040022,9,5.267,2.571,7
OG0040023,22,18,54,22
OG0040024,43,43,92.104,44
OG0040025,167.108,172.993,309.613,145.188
OG0040026,12,4,18,9
OG0040028,11,24,25.129,23
OG0040029,7,16,22,11
OG0040030,64,75.032,112,49
OG0040031,73,68,112,41
OG0040032,17,38,46,29
OG0040033,3,1,6,2
OG0040034,209.35,236,406.996,209
OG0040035,19,29,32.06,25
OG0040036,69,64,87.351,40
OG0040038,124,137,272.891,145
OG0040039,53,101,133.001,51
OG0040040,20,165,277.684,118
OG0040041,37,51,67.358,35
OG0040042,69,79.001,122,51
OG0040043,56.975,79.676,126,52
OG0040044,30,34,55,34.662
OG0040045,122.531,164.567,259.162,146.333
OG0040046,51,54.999,94,73
OG0040047,37,48,83,32.07
OG0040048,88,108,203,78
OG0040049,30,16,39,14
OG0040050,2,3,2,0
OG0040053,168,161,323.965,159
OG0040054,26,19,44,16
OG0040055,74.932,73,108,60
OG0040056,74,79,148,69
OG0040057,22,19,48,21
OG0040058,0,0,2,1
OG0040059,80,92,173.523,76
OG0040060,69,62.007,105.425,65.068
OG0040061,7,8,7,9
OG0040062,64.088,77,115.443,55.231
OG0040063,12,11.94,13,12
OG0040065,58.016,83.145,141.676,62.033
