OG,Past_1,Past_2,Past_3,Past_4
OG0003670,17,35.113,17,81
OG0003672,214,403.633,342,908.078
OG0003675,9,9,19,21.008
OG0003676,65,150.171,120,532.997
OG0003677,52,18.856,31.998,340.891
OG0003678,17,28.533,12,108
OG0003680,71,181.406,92,563.211
OG0003682,3,1.003,2,32.99
OG0003683,142,283.039,238.906,1004.305
OG0003684,0,5,0,5.201
OG0003689,54,73.224,76,206
OG0003690,74,194.143,116,405.381
OG0003691,72,89.238,100,389.01
OG0003692,588,1398.077,934,2198.006
OG0003693,67.001,138.654,138.991,304.517
OG0003696,1,15.235,14,22.312
OG0003699,2.846,25.381,16,65.997
OG0003700,0,0,0,0
OG0003702,38,69.073,41,74
OG0003703,272.391,824.042,758.879,945.143
OG0003704,66,298.956,226,960.881
OG0003705,69,185.407,98,386.999
OG0003707,1,20.503,3,31
OG0003708,24,2297.579,8,393
OG0003712,55.793,100.427,45.352,359.616
OG0003713,8,28.308,20.117,37.979
OG0003716,3,30.761,30,49
OG0003717,3,9,1,13
OG0003720,24,40.087,28,77
OG0003721,57,61.931,69,307
OG0003722,88,219.023,176,671.228
OG0003723,96,255.061,231.996,521.092
OG0003725,55,72.583,58,209.609
OG0003728,51,96.096,72,353.761
OG0003729,0,0,0,0
OG0003730,11,19.005,9,79
OG0003731,51,119.292,109,447.968
OG0003732,222,545.052,443.014,1287.499
OG0003733,0,3,1,5
OG0003734,3,2.305,1,5
OG0003735,550,1236.337,1509.853,2780.59
OG0003736,8480.751,17520.727,11254.334,19585.554
OG0003738,4,8,3,21
OG0003739,9,10,10,3
OG0003741,17,41.886,30,75
OG0003743,118,267.987,218.017,687.003
OG0003744,12,11.316,8,86
OG0003745,3,0,4,3
OG0003746,52,191.224,101,227
OG0003747,123,322.121,243.043,567.159
OG0003748,7,5.04,10,59.002
OG0003749,69,229.575,102,795.225
OG0003750,26,34.324,27,121.995
OG0003751,263,609.878,454.224,893.464
OG0003752,1260.001,2473.276,1773.384,4477.518
OG0003753,31,41.868,35,202
OG0003754,0,2,3,19
OG0003755,0,2,0,0
OG0003756,102,185.969,114.998,519.903
OG0003757,157,289.609,286.001,985.977
OG0003763,15,42.884,36,82
OG0003766,9,19.007,24,82
OG0003768,3,7.004,9,35
OG0003769,30,51.192,58.779,185.997
OG0003770,158,397.53,370,1154.65
OG0003773,1,4.013,0,15
OG0003774,4560.156,12788.972,7579.293,38608.779
OG0003779,25,66.852,42,269
OG0003781,270,566.703,355,1321.358
OG0003782,84,230.234,209,332
OG0003783,134,308.665,467.971,276
OG0003784,31,36.065,28,100.233
OG0003785,59,151.621,85,194
OG0003788,4,4,7,8
OG0003789,35,27.928,32.462,287.621
OG0003790,191.005,810.142,595.758,1447.211
OG0003792,58,191.973,126.01,650.801
OG0003794,20,35.649,34.999,104.706
OG0003800,2,6,3,7
OG0003802,448,718.863,729,3447.05
OG0003803,101,195.743,137,698.991
OG0003804,160,304.199,181,614.394
OG0003805,167,426.639,242,576.168
OG0003806,10,8.187,10,21.061
OG0003808,8,14.65,8,59.998
OG0003810,155,310.408,266.414,784.905
OG0003811,30,40.234,28,125.1
OG0003814,24,62.23,47,145.936
OG0003815,73,141.581,103,537.059
OG0003816,25,12.121,8,150
OG0003817,33,75.899,96,163
OG0003819,24,103.205,104,379.025
OG0003820,211,491.621,333,1440.033
OG0003823,29.607,25.987,16.004,92
OG0003826,240,757.405,504.062,1774.403
OG0003827,9,13.841,8,51
OG0003830,29,107.723,78,195
OG0003831,30,64.348,54,221
OG0003832,247,947.027,838.211,3175.77
OG0003834,47,75.527,60.002,271
OG0003835,99,298.582,220,839
OG0003836,46,64.466,46,278.293
OG0003837,274,685.996,514.021,1806.72
OG0003840,99,215.235,169.007,270.586
OG0003841,0,24.041,6,17
OG0003842,102,287.995,194,855.731
OG0003844,115,170.287,112,589.199
OG0003845,180,507.461,287,1118.17
OG0003846,7,8,3,54.918
OG0003847,100,292.356,257,843.001
OG0003848,27,39.234,42,132
OG0003849,46,75.294,44.028,323.003
OG0003850,28,75.63,52,162
OG0003854,3,76.688,148,279
OG0003856,302.971,630.52,361.012,4164.899
OG0003857,59,65.381,108,29.899
OG0003858,220.307,378.522,351.52,1691.541
OG0003861,32,12.236,22,92.096
OG0003862,8,15.75,10,29.777
OG0003863,9.361,9.489,3,33.815
OG0003864,67,118.447,64,358.219
OG0003865,301,734.753,559.061,3088.64
OG0003867,70,169.939,82.008,215
OG0003869,97,274.406,283.212,538.605
OG0003870,157,426.221,253,658.445
OG0003871,49,210.221,138,350
OG0003873,7,4,5,18
OG0003874,112,234.577,158,562
OG0003875,212,545.398,370.016,1420.102
OG0003876,244,669.336,466.271,1005.45
OG0003877,6,6,9,44.989
OG0003879,13,12.166,7,72
OG0003880,4,2,19,7
OG0003881,4,12.026,8,29.018
OG0003883,5,2,1,9
OG0003885,7,16.702,7,75
OG0003886,14,33.055,16.175,34
OG0003887,60,135.442,71,337.036
OG0003888,19,12,358.853,103
OG0003889,186.993,687.996,166.002,327.152
OG0003890,5,0,10,0
OG0003891,63,274.523,149.049,230.024
OG0003892,13,27.003,23,86
OG0003893,192,570.334,455,1930.531
OG0003894,0,1,1,8.561
OG0003895,463,1108.655,916.973,3301.648
OG0003896,714.015,1222.751,1292.094,2315.983
OG0003897,133,319.425,209,883.109
OG0003898,44,100.534,63,371.151
OG0003899,634.01,986.618,765.804,7916.292
OG0003901,9,15.759,12,26
OG0003904,126,331.236,196,1032.679
OG0003905,10,16.133,6.007,66
OG0003907,30,148.582,87,340
OG0003908,33.83,66.727,33,243.999
OG0003909,26,38.917,18.999,52.738
OG0003911,0,10,7,9
OG0003912,969,1592.608,1253.862,6505.168
OG0003914,40,92.981,85,784.287
OG0003915,140.943,203.904,227.99,434.15
OG0003916,101,192.496,174,547.314
OG0003917,27,26.096,33,96
OG0003921,39,143.932,67,214
OG0003922,24,107.054,96,287.203
OG0003923,6,5.065,10,13
OG0003925,55,192.364,105,249
OG0003926,2,1,4,26
OG0003927,90,135.46,189.008,561.012
OG0003928,71,176.81,94,504.117
OG0003929,101,394.166,129,387
OG0003931,7,10.103,5,43
OG0003932,152,460.167,266.328,846.258
OG0003933,24,15.462,13,159
OG0003934,299,932.671,529.884,1039.191
OG0003935,89,141.307,121,141.008
OG0003936,18,10,1,0
OG0003937,19,48.244,29,511.566
OG0003938,4,4,3,24
OG0003939,1,6.271,3,20
OG0003941,4,2.038,1,0
OG0003942,1136.001,2768.626,1046.087,2503.681
OG0003943,35.002,105.204,51.951,135.161
OG0003944,7,21.065,8,128.988
OG0003945,81,221.575,147.008,665.989
OG0003946,61,96.501,65,226
OG0003948,152,456.566,576.024,1621.893
OG0003951,360.656,911.053,729.186,1852.598
OG0003952,27,58.645,44,191.921
OG0003953,121,318.273,257,1395.44
OG0003954,172,423.473,250.851,621.158
OG0003956,23,88.968,49,183
OG0003957,21,18.174,8,66
OG0003958,71.837,151.947,104.53,165.907
OG0003959,119,197.441,158,497.998
OG0003961,513.182,1178.598,877.463,4217.912
OG0003962,42,86.448,51.933,359.935
OG0003963,237,269.2,350.216,1324.653
OG0003964,482.006,1270.346,1019.906,3416.787
OG0003966,12,13.993,7,53
OG0003967,4,5.108,3,11.592
OG0003968,21.008,31.467,20,88
OG0003970,2,6.089,4,22
OG0003971,29,129.904,80,552.004
OG0003972,13,17.12,17,25
OG0003973,199,361.847,211,996.076
OG0003974,146,330.541,240.479,699.9
OG0003975,0,2,0,4
OG0003976,127,281.208,180.973,329.033
OG0003977,27,19.003,25,95
OG0003978,12,6.219,7,64.007
OG0003979,27,95.655,60.472,108
OG0003981,39,31.015,43,107
OG0003982,5,16.809,10,29.01
OG0003984,8,5.185,3.023,20
OG0003985,1,1,16,8
OG0003986,46.078,101.823,22,161.909
OG0003987,106,203.884,197.008,520.002
OG0003988,16,1,12,29
OG0003989,70.821,187.433,81,360.593
OG0003991,140,311.647,194,778.379
OG0003992,214.247,665.116,338.71,1159.191
OG0003995,4,11.117,2,7
OG0003997,531,2569.995,1055.357,3412.771
OG0003998,1,9.881,1,3.147
OG0004001,553.779,1202.307,950.679,2953.792
OG0004002,9,5.05,8,6
OG0004003,36,62.294,46.996,124.998
OG0004004,103,304.385,188.27,226.924
OG0004009,75.274,171.28,128.318,285.966
OG0004010,139.651,405.695,228.132,527.909
OG0004011,79,200.618,193.014,419
OG0004012,132,531.29,421,757.667
OG0004014,90,245.612,210.135,836.605
OG0004015,0,0,0,0
OG0004018,3,4.996,4,20.046
OG0004020,251,1134.36,486.262,1945.449
OG0004021,13,20.801,16.992,148.656
OG0004022,21,61.944,35,122.573
OG0004023,261.001,656.725,307.023,1621.444
OG0004024,21,24,32,152
OG0004025,7,6.704,9.008,20.025
OG0004027,13,34.651,18,69.008
OG0004030,817.135,1534.932,1275.131,5463.034
OG0004033,26.287,27.992,46.47,20
OG0004034,243,545.764,392,1519.037
OG0004035,34,98.977,54,542
OG0004037,0,0,0,0
OG0004038,62,276.934,150,389.355
OG0004041,35,77.284,51,290.922
OG0004044,95,235.442,396,673.309
OG0004046,29,68.599,41,137
OG0004047,69,258.415,124,395.661
OG0004048,3,4.004,2,5.001
OG0004049,32,61.898,60,166
OG0004050,842.413,852.075,1646,3977.423
OG0004055,26,115.739,57,188.204
OG0004056,749.029,1516.636,864,2109.335
OG0004057,57,87.15,73,824
OG0004058,265,633.275,542,1800.222
OG0004059,106,163.112,130,536.998
OG0004060,10,62.778,29,80
OG0004061,116,466.725,317.957,342.994
OG0004062,9.791,12.238,12,75.665
OG0004063,370,703.4,580.088,2201.004
OG0004065,69,184.897,61,258.877
OG0004068,182,315.896,248,857.84
OG0004069,29,36.386,36,40.026
OG0004070,0,0,1,13
OG0004071,104,287.904,220.924,1121.968
OG0004072,0,0,0,2
OG0004073,0,0,1,0
OG0004074,13,8.37,11,18
OG0004075,826.743,2003.641,783.553,5735.128
OG0004079,6,8.207,1,59.053
OG0004081,12,15.211,9.951,62.496
OG0004083,63.142,116.537,49,20
OG0004085,26,73.55,61,328.003
OG0004089,829.134,2764.733,1345.376,2087.033
OG0004090,266.029,624.689,578.999,1820.01
OG0004091,469,1278.268,671.149,2640.469
OG0004092,5,12.033,5,36.004
OG0004094,1,4.922,3,23
OG0004095,63,113.197,88,307
OG0004096,4,4,6,19
OG0004097,55,100.351,86,504.995
OG0004098,2.725,4.101,0,6.924
OG0004099,16,23.239,26,314.898
OG0004101,847.983,1925.501,1791.202,6209.371
OG0004105,107,487.947,134,494.715
OG0004106,2202.965,7587.754,3447.183,8125.223
OG0004108,33,131.171,59,195.03
OG0004109,244.999,933.874,595.276,724.325
OG0004110,4,17.128,19,82
OG0004112,49271.856,173585.028,86168.985,206075.496
OG0004113,2,5,6,19
OG0004114,261,696.082,421,1597.243
OG0004115,9,34.197,13,127.894
OG0004116,195,457.101,279,774
OG0004117,135,345.027,243.995,584.333
OG0004118,30,17.04,6,69
OG0004121,315.991,844.124,551.99,1232.084
OG0004122,117,280.891,295,718.986
OG0004123,161,529.183,406,465.472
OG0004125,10,19.212,7,45.346
OG0004126,23,30,45,81
OG0004127,50,23.656,20,10
OG0004129,9,10.186,3,25
OG0004130,980,1758.007,1762.512,7207.651
OG0004131,133,451.911,157,319
OG0004132,412.163,1293.235,533.924,727.139
OG0004134,27,100.55,75,124
OG0004135,27,38.027,25.086,167
OG0004136,5,24.103,4,29
OG0004138,25,74.762,39.015,186.001
OG0004139,9,3.001,3,32
OG0004141,6.69,5.216,13,18.907
OG0004142,75,246.034,248,837.766
OG0004143,139,385.328,209,650.188
OG0004144,803.722,1500.972,1304,7962.185
OG0004146,171.021,459.678,258.214,1214.223
OG0004147,21,21.005,45,139
OG0004149,350,313.247,295.112,918
OG0004151,31,77.519,38,196
OG0004154,5,12.038,5,37.813
OG0004155,199,501.598,330.259,868.796
OG0004156,20,49.558,35,92
OG0004158,41,96.902,67.909,203.731
OG0004160,317,595.161,482.022,1940.339
OG0004161,35,56.575,58,202.126
OG0004162,47.076,68.602,66,582.003
OG0004164,10,10.849,3,40
OG0004165,58.218,96.042,0,70.941
OG0004166,124,169.092,176.758,563.905
OG0004168,3,5,4,5
OG0004169,9.29,18.313,12,52.979
OG0004170,477.001,923.911,507.001,2831.299
OG0004173,62,1442.04,23,9085.744
OG0004174,866,1999.839,1268.171,4392.975
OG0004175,16,42.461,35,93.215
OG0004178,311,528.346,481,2224.129
OG0004179,31.773,187.479,63.472,158.098
OG0004180,11,22.564,23,21
OG0004181,228,817.206,197.392,409
OG0004183,127,278.089,261,1202.083
OG0004185,157,584.982,337,1508.704
OG0004186,7,26.358,11,50
OG0004189,20,19.143,27,42
OG0004192,13,12.085,7,101
OG0004193,0,4,9,10
OG0004194,72,113.096,79,265
OG0004195,3210.587,7461.461,4557.731,17496.782
OG0004196,81,251.74,78,157
OG0004197,11,28.679,18.769,93.017
OG0004199,9,11.89,7.067,33.025
OG0004200,1024.356,2767.832,1006.444,4087.06
OG0004202,3,8.009,10.998,36.987
OG0004203,41,88.762,54,337.001
OG0004205,224,461.018,564,2395.933
OG0004206,263,545.727,372.041,1296.488
OG0004207,11,43.101,41.008,45
OG0004208,91,131.444,65.001,652.073
OG0004209,72,125.7,101.995,363
OG0004210,5,6.003,2,27
OG0004213,88.001,350.086,192.158,656.501
OG0004215,73,206.485,120,328.388
OG0004216,0,6.936,8.252,26
OG0004217,383,835.705,622,1672.806
OG0004218,575.291,1409.686,915.915,2101.692
OG0004219,289,564.094,533,815.274
OG0004221,168.004,543.281,435.001,1125.749
OG0004222,39,120.993,88.932,112
OG0004224,216,352.96,491,2635.95
OG0004225,34,2.108,49,69
OG0004226,30,19.225,35,202
OG0004227,148,206.473,209,494
OG0004228,42,85.179,66,199.001
OG0004229,366,268.238,274,144
OG0004230,3,13.01,8,29
OG0004231,62,107.462,169.647,486.56
OG0004232,61,107.458,56.96,357.831
OG0004233,3,16.029,10,125
OG0004235,43,54.326,47,281.686
OG0004237,15,15,27,74.001
OG0004238,0,0,0,6
OG0004239,64,170.405,118,635.445
OG0004240,121,189.85,170,182
OG0004242,134,393.906,174,722
OG0004243,64,110.307,55,217.337
OG0004244,27,50.879,20,213.507
OG0004245,34,153.9,157,263
OG0004248,410.001,544.245,313,1635.43
OG0004249,35,83.315,62,195
OG0004250,108.91,305.762,233.741,408.515
OG0004251,8.973,17.017,12,46.632
OG0004252,8,16.444,6,63.627
OG0004253,233,494.564,274.028,1096.375
OG0004254,313,601.243,651.015,1259.369
OG0004256,207.999,443.565,367,557.323
OG0004257,201,649.916,410,562.003
OG0004258,18,10,9,75
OG0004259,40,62.386,49,220.225
OG0004260,94,220.422,146,489.109
OG0004262,55,326.872,189,586.433
OG0004264,6.061,14.93,16.995,42.993
OG0004265,31,54.082,40,206.262
OG0004266,40,86.017,73,134
OG0004267,1,10.02,10,32
OG0004268,279.04,590.01,468.267,1151.437
OG0004269,9,31.293,39,129
OG0004270,51,77.482,43,136.683
OG0004271,54,83.824,58,114
OG0004272,13,41.018,15,40
OG0004273,41,102.316,81.668,135.548
OG0004274,175,548.408,211.833,797.536
OG0004275,136.58,263.213,167.822,758.788
OG0004277,28,57.302,48.005,142
OG0004278,510.872,1138.755,431.412,1983.85
OG0004279,10,44.648,45,111
OG0004281,309,809.467,461,2075.077
OG0004284,20,26.518,21,144.038
OG0004285,105,313.944,223,871.069
OG0004286,2,0,0,0
OG0004287,181,469.941,262.007,1730.905
OG0004288,16,57.637,50,281.745
OG0004289,6,6.001,2,5
OG0004290,100,169.865,124,769.347
OG0004291,6,2.002,5,75
OG0004294,80,313.479,207,648.48
OG0004295,2,0,12,12
OG0004296,130,183.61,115,412.987
OG0004298,0,0,0,0
OG0004299,466.033,1120.121,564,1546.192
OG0004301,33,99.279,35,197
OG0004303,21.957,27.492,19,181
OG0004304,81,181.888,106,320.997
OG0004305,97,169.166,155,752.065
OG0004306,25,17.571,24,27
OG0004308,29,99.462,81,404.095
OG0004309,13,32.787,31,84.834
OG0004310,5.998,11.17,14,12
OG0004311,19,222.529,37,510.657
OG0004312,52,79.494,96,204.367
OG0004314,4,11.008,11.652,25
OG0004315,131,240.755,165,988
OG0004316,463,945.863,936.072,2448.013
OG0004317,193,501.401,177,777.019
OG0004318,36,77.765,53,203
OG0004319,23,49.645,51,211.994
OG0004320,101.463,254.013,203,521.679
OG0004321,12,19.921,12,87
OG0004322,105,200.442,180,404.949
OG0004323,20,42.685,44,150
OG0004324,35,58.537,50,190
OG0004325,8,26.747,40,150
OG0004326,41,127.434,74,274
OG0004327,7,20.001,12,94
OG0004329,74,110.461,37.011,499.25
OG0004330,37,146.922,92,287.731
OG0004331,2161.44,4176.533,1834.086,6850.19
OG0004333,27,28.221,33,70.001
OG0004334,121,229.332,150,507.008
OG0004335,35,114.931,43.013,333.7
OG0004337,300,693.796,539,1379.998
OG0004338,170,608.973,276.053,777.819
OG0004339,42,70.108,36,177
OG0004340,31,56.09,46,243
OG0004341,34,119.321,10,88
OG0004342,0,0,0,0
OG0004343,13,33.742,29,33
OG0004346,13,25.875,16,93
OG0004348,218,242.053,85,381.283
OG0004350,5,28.212,14.101,100
OG0004351,2,8,16,32
OG0004352,91,164.632,67.234,0
OG0004354,109.002,579.516,348,1102.491
OG0004355,39,122.614,45.778,176.312
OG0004356,80,202.843,183,1418.008
OG0004358,366,607.282,441,1826.663
OG0004359,74,168.121,121,430.64
OG0004360,99,346.323,157.03,411.561
OG0004361,5,27.606,18,66
OG0004362,1388,4680,3097.706,11405.91
OG0004363,34,46.524,37,43
OG0004364,45,79.26,55,120
OG0004365,38,157.054,101.161,255.552
OG0004366,18,44.005,42,109
OG0004368,17,79.058,44.999,58
OG0004369,8.916,12.713,7,36
OG0004370,43,41.002,4,60.333
OG0004371,159,402.809,351,1350.256
OG0004372,236.691,716.591,358.286,697.167
OG0004373,26,178.727,78,244
OG0004374,28,109.003,74,291
OG0004375,16,53.459,30,115
OG0004376,6,10.426,1,39
OG0004377,275,664.915,440.238,1818.69
OG0004378,182,420.929,405,2151.507
OG0004380,111,88.133,52,171
OG0004381,388.033,532.913,93,1023.221
OG0004383,5,10,6.987,22
OG0004384,298.029,813.126,517.424,1143.969
OG0004385,48,77.538,53,330
OG0004386,64,132.8,134,487
OG0004387,86,182.306,69.998,558.873
OG0004388,233,641.034,489,1564.196
OG0004389,146,423.768,330.486,1069.146
OG0004390,477.711,942.615,625,1390.434
OG0004392,89,277.965,260,736.104
OG0004393,665.015,1294.505,961.003,4585.694
OG0004394,526,1147.285,1190.361,3601.551
OG0004396,171.001,412.118,232.97,1049.898
OG0004397,1,7,7,20
OG0004398,63,268.214,127,445.934
OG0004399,35,95.147,78,357
OG0004400,546,1201.291,1300,3068.515
OG0004401,93,319.789,224.002,699
OG0004402,5,2,4,3
OG0004403,344,444.354,37,20
OG0004404,102,342.297,173.011,400.421
OG0004405,81,138.535,77,435.042
OG0004406,37,184.174,69,231.417
OG0004407,2,0,1,6
OG0004408,19,48.564,24,131
OG0004409,37,136.696,79,315.064
OG0004410,53.005,153.306,105.088,352.693
OG0004412,20,79.505,50,238.1
OG0004413,19,56.963,15,324.354
OG0004414,43,89.312,41,182
OG0004415,20,47.005,24,117.211
OG0004416,83.699,233.264,179.244,383.401
OG0004417,36,155.568,56.05,142
OG0004418,10,19.348,11,88
OG0004419,9,9,12,20.967
OG0004420,122,393.398,246.039,438.005
OG0004421,41,32.049,64,154
OG0004422,99,68.004,79,464
OG0004423,24,31.485,35,150
OG0004425,356,555.952,625,1393.032
OG0004426,6,35.192,8,51.121
OG0004427,74,242.443,105,432.261
OG0004428,10,16.221,8,120
OG0004429,461,1100.753,1119.133,2951.226
OG0004430,83,397.988,220.002,779.099
OG0004431,34,155.91,122,560.421
OG0004432,92,239.309,123.001,457.023
OG0004433,11,14.172,18,74.875
OG0004434,134.64,215.337,226.026,749.302
OG0004435,32,54.958,30,197
OG0004436,2,13.291,12,45
OG0004437,162,113.963,94.294,1122.293
OG0004439,110,295.969,163.369,546.649
OG0004440,52,162.584,133.245,445.125
OG0004441,139,233.173,305,1399.582
OG0004442,93,220.216,136.044,993.488
OG0004443,197,479.1,259,334.142
OG0004444,70,255.914,208,582.001
OG0004445,134,160.19,139.012,549
OG0004446,348,1021.161,614.001,2312.599
OG0004447,5,34.227,15,106
OG0004448,164.998,368.399,181,488.108
OG0004449,52,159.063,88,251.017
OG0004450,8,3,9,22
OG0004453,5.998,38.758,18,24
OG0004455,31,117.408,85.222,230.993
OG0004456,69,196.469,120,624.977
OG0004458,17,70.094,38,109.201
OG0004459,69,222.142,121,374
OG0004460,466.049,891.67,711.578,2424.626
OG0004461,101,165.948,115,709.001
OG0004462,18,65.044,50,401.923
OG0004464,12,39.397,29,128
OG0004466,132.799,329.484,130,480.251
OG0004467,35,109.514,71,580
OG0004468,72,353.371,215,1068
OG0004469,31,78.08,36,310
OG0004470,3,3.002,4,32
OG0004472,34,41.093,24.851,98.933
OG0004473,13,50.328,24,72
OG0004474,1167,1278.963,908.43,2963.987
OG0004476,304.001,618.328,434,2159.083
OG0004477,4,2.488,1,17
OG0004478,83,195.63,166,563.305
OG0004480,19,71.39,50,309.386
OG0004481,29,44.459,24.988,105.974
OG0004482,89,166.469,62,793.468
OG0004483,33,118.163,76.405,202.977
OG0004484,23,21.278,17,92.026
OG0004485,2,1,1,3
OG0004486,1,13.016,9,39
OG0004488,8,48.135,21,147
OG0004489,37,131.335,89,205
OG0004490,7,14.444,5,15
OG0004491,26,59.898,29,168
OG0004492,44,99.179,58,235.538
OG0004493,216,478.619,338.003,1134.919
OG0004494,49,130.282,48.871,585.378
OG0004495,237.013,234.947,271.218,3249.597
OG0004497,112,351.025,133,498.998
OG0004498,6,25.027,17,91.001
OG0004499,59,33,49,314.968
OG0004500,19,37.255,19,106
OG0004501,18,45.573,28,103
OG0004502,133,233.277,144,851.001
OG0004503,126,256.054,165,736
OG0004504,124,307.603,184,758.785
OG0004505,579,1001.793,881.091,2544.37
OG0004507,83,193.097,118.001,513.032
OG0004508,291,566.488,497,2857.877
OG0004509,171,364.595,256.014,1097.847
OG0004510,15,47.496,45,194
OG0004511,22,52.717,38,213.453
OG0004512,9,23.225,16,49
OG0004514,103,348.21,243.74,836.02
OG0004515,27,54.614,36,136.946
OG0004517,24,54.645,30,72
OG0004518,8,78.362,45,188.304
