OG,Ssid_1,Ssid_2,Ssid_3,Ssid_4
OG0029027,0,8,2,5
OG0029030,23,41,24,13
OG0029043,11,6,5,9
OG0029062,1,0,0,0
OG0029078,1.367,0,0,0
OG0029087,0,1,0,0
OG0029089,4.947,0,0,0
OG0029090,145,157,115.146,128
OG0029092,110,54,15,13
OG0029097,2,2,1,0
OG0029099,1,0,0,0
OG0029109,4,0,0,0
OG0029111,14,14,4,10
OG0029117,88,36,124,153
OG0029118,0,0,0,0
OG0029126,1,0,0,0
OG0029130,16,58,48,14.996
OG0029149,189,252.987,129,194
OG0029153,41,83,37,45
OG0029157,205,199.302,81,167
OG0029159,3,0,0,0
OG0029195,6,0,0,0
OG0029201,1091.003,1064.935,776,677
OG0029202,16,27,33,22
OG0029203,0,0,0,0
OG0029211,29,2,25,47
OG0029212,0,0,0,0
OG0029213,356,477,211.07,264
OG0029215,0,0,0,0
OG0029220,1,3,0,0
OG0029223,0,0,0,0
OG0029226,1,0,0,0
OG0029238,0,0,0,0
OG0029241,617.029,362,237,177
OG0029244,0,0,0,0
OG0029250,1091,1335.772,930.316,1139.608
OG0029255,0,0,0,0
OG0029256,1,0,0,0
OG0029262,970,1221.344,632.993,910
OG0029263,0,0,0,0
OG0029287,12,12,15.995,24.494
OG0029291,1,0,0,0
OG0029294,4,0,0,0
OG0029296,25.556,14.366,49.036,19.442
OG0029304,238,225.02,177,150
OG0029305,426.921,613.028,302,330.966
OG0029309,16,33,69,29
OG0029316,4,155,6,7
OG0029324,127,205,126,77
OG0029356,23,20,68,26
OG0029357,0,0,0,0
OG0029362,11,7,63,6
OG0029371,13,13,28,13
OG0029376,0,1,0,0
OG0029380,0,0,0,0
OG0029383,41,42,25,28
OG0029384,0,0,0,0
OG0029396,0,0,1,0
OG0029398,0,4.585,12.537,11.446
OG0029400,9,13,41,10
OG0029407,295,288,121,247
OG0029409,120,104,67,98
OG0029412,2,0,0,0
OG0029415,63,119,51,114
OG0029419,0,0,0,0
OG0029422,0,0,0,0
OG0029428,250,242,140,145
OG0029436,7,12,8,4
OG0029441,43,98,20,20
OG0029444,104,125,44,75
OG0029445,10,9,1.142,7.355
OG0029448,130.21,160.421,82.941,123.046
OG0029452,374,398,227,301
OG0029454,171,365,211,137
OG0029459,91,98,48,67
OG0029464,0,0,0,0
OG0029465,1,0,0,0
OG0029466,0,0,0,0
OG0029473,28,11,13,32
OG0029480,14,10,6,12
OG0029488,0,3,1.505,0
OG0029496,20.252,30.4,48.319,26.549
OG0029501,12,20,15,16
OG0029514,7,0,0,0
OG0029516,387.001,374,176,223
OG0029518,19,28.181,24,25
OG0029520,19.882,24.816,55.031,35.862
OG0029524,191,332,131,162
OG0029525,2,0,0,0
OG0029526,0,0,0,0
OG0029537,54.265,64.775,170.222,117.392
OG0029540,445,430.952,413.009,396
OG0029546,313,608,303,241
OG0029554,269,75,113,472
OG0029557,3,0,0,0
OG0029566,1,0,0,0
OG0029584,1,0,2,0
OG0029588,1,4,0,1
OG0029593,0,0,0,0
OG0029596,53,118,86,94
OG0029602,83,97,58,52
OG0029618,131,216,83.999,84.995
OG0029622,6,12,18,13
OG0029624,73,76,70,71
OG0029629,332,363.48,266,179
OG0029646,45,34,35,38
OG0029651,438,436,230,292
OG0029657,141,131,104.016,136
OG0029671,19,31,14,62
OG0029679,233,265,195,163
OG0029691,99,120,60,81
OG0029707,147,162,60,112
OG0029725,61,58,23,33
OG0029728,0,0,0,0
OG0029732,116,83,46,59
OG0029736,8,10,17,17
OG0029740,125,143,79,128
OG0029758,0,0,0,0
OG0029759,2,0,0,0
OG0029763,4,0,0,0
OG0029771,0,0,0,0
OG0029773,1.924,0,0,0
OG0029777,25,26,7,16
OG0029800,16,14,1,0
OG0029824,0,0,0,0
OG0029825,1.305,0,0,0
OG0029826,0,0,0,0
OG0029834,32,63,42,8
OG0029843,13,10,22,15
OG0029856,12,6,6,7
OG0029859,41,52,31,44
OG0029861,0,0,0,0
OG0029867,0,0,0,0
OG0029885,0,0,0,0
OG0029890,4,7,16,9
OG0029893,0,0,0,0
OG0029902,364,295,153,273
OG0029903,104,93,57,71
OG0029922,295.001,359,275.992,281
OG0029923,0,3,16,2
OG0029950,71.816,94,71,85
OG0029952,5,7,6,9
OG0029956,0,0,0,0
OG0029959,58,63,32,44
OG0029964,88,223,283,419
OG0029978,0,0,0,0
OG0029986,5,11,1,6
OG0029991,15,40,95,64
OG0029994,873.898,1073,426.343,640
OG0029999,4,3,1,4
OG0030004,1,0,0,0
OG0030005,2,0,0,0
OG0030006,0,0,0,0
OG0030008,52,63.005,167.128,144.25
OG0030012,177.925,274.094,115.002,146.191
OG0030015,33,38,127,66
OG0030017,76,91,56,84
OG0030021,4.873,8.073,0,9.199
OG0030025,1574.941,1319.014,1137.497,1072
OG0030026,8.946,0,1,0
OG0030030,0,0,2,0
OG0030032,166,235,109,130
OG0030036,0,0,0,0
OG0030038,16,33,11,21
OG0030041,296.002,208,252,284.002
OG0030046,1,0,0,0
OG0030049,0,0,0,0
OG0030058,0,2,0,0
OG0030067,0,0,1,0
OG0030068,105,186,68,97
OG0030071,24,58,21,48
OG0030074,7,2,18,11
OG0030078,55,101,43,84
OG0030081,0,4,5,12
OG0030083,22,35,29,22
OG0030085,28,33,57,56
OG0030090,2,0,0,0
OG0030093,2,0,0,0
OG0030094,0,0,0,0
OG0030095,96,120,76,60
OG0030098,9,0,3,0
OG0030111,1072.464,1863.016,724,736.002
OG0030112,709,741.002,396,545
OG0030113,31,30,26,23
OG0030115,2.384,0,0,0
OG0030117,0,0,0,0
OG0030120,662,644,390,666
OG0030123,0,0,0,0
OG0030126,2,21,12,12
OG0030140,0,0,0,0
OG0030143,4,0,0,0
OG0030147,1,0,0,0
OG0030152,1.296,0,0,0
OG0030154,7,0,0,0
OG0030159,6,7,2,6
OG0030161,209.098,215,174,154
OG0030163,0,0,0,0
OG0030164,7,8,14,2
OG0030170,0,0,1,0
OG0030173,3,7,11,5
OG0030176,257,270.163,210.998,137.998
OG0030179,8.382,0,24.778,1.249
OG0030184,0,0,0,0
OG0030185,1,0,0,0
OG0030186,12,15,17,14
OG0030188,0,0,0,0
OG0030201,0,0,0,0
OG0030202,38,26,69,43
OG0030203,2,3,1,1
OG0030207,0,0,0,0
OG0030210,571,422,424,166
OG0030212,1,0,0,0
OG0030213,0,0,0,0
OG0030218,3,0,0,0
OG0030222,148.224,139.159,99,105.245
OG0030230,22,5,6,6
OG0030232,0,0,0,0
OG0030247,2,21,9,9
OG0030252,0,0,0,0
OG0030256,2,0,1,0
OG0030260,0,0,0,0
OG0030263,13,19,50,45
OG0030279,0,6,10,7
OG0030282,351,790.698,272.793,341
OG0030292,29,61,170,172.002
OG0030297,353,403,160,225
OG0030299,3,4,8,2
OG0030306,32.002,38,35,29
OG0030311,228,341,376,286
OG0030324,668,569,298,358
OG0030331,119,124,74,101
OG0030336,307.983,308,103,162
OG0030339,0,1,0,0
OG0030340,0,0,0,0
OG0030346,1,6,9,5
OG0030347,4.639,0,0,0
OG0030350,52,38,31,30
OG0030353,0,0,0,0
OG0030355,57,64,60,29
OG0030362,136,104,238,190
OG0030363,25,24,19,4
OG0030368,619.018,430,219,303.996
OG0030369,7,0,1,0
OG0030375,1,1,0,0
OG0030386,27,8,14,23
OG0030387,0,0,0,0
OG0030390,488.296,562.091,1100.181,1080.318
OG0030398,5,11,20,9
OG0030399,4,4,28,15
OG0030406,10,2,1,3
OG0030414,17,17,42,63
OG0030417,393.057,286,126,193
OG0030424,59,57,87,115
OG0030430,8,8,9,19
OG0030442,3,0,0,0
OG0030445,64,44,42,31
OG0030447,0,0,0,0
OG0030448,766,1434,488,453
OG0030463,1.848,0,0,0
OG0030466,4,0,1,0
OG0030484,8,2,2,4
OG0030487,7,16,16,11
OG0030515,5,0,0,0
OG0030516,62,56,77,47
OG0030523,15,9,16,52
OG0030526,4,4,1,1
OG0030527,0,0,0,0
OG0030528,1,0,1,0
OG0030543,33,38,22,13
OG0030565,5.997,6.559,22.661,7.114
OG0030580,0,8.318,22.161,17
OG0030586,170,81,123,18
OG0030587,82,62,53,59
OG0030591,0,0,0,0
OG0030593,12,27,6,41
OG0030598,7,10,7,5
OG0030600,4,8,3,7
OG0030602,32,14,26,6
OG0030614,1,6,14,10
OG0030617,14,16,51,32
OG0030619,51,61,54,52
OG0030621,4,6,15.95,19
OG0030622,1,4,18,17
OG0030623,0,2,7,4
OG0030625,310,377,195,220
OG0030628,0,0,0,0
OG0030639,6,10,40,14
OG0030640,0,0,0,0
OG0030641,1,0,7,2
OG0030643,84,66,250.975,225
OG0030647,0,0,0,0
OG0030660,0,1,0,0
OG0030663,15,3,7,8
OG0030667,152,157.488,63,145
OG0030680,3,3,2,1
OG0030681,5,12,10,16
OG0030688,2,1,0,5
OG0030696,3.999,1,13.346,6
OG0030699,0,0,0,0
OG0030705,19,40,24,14
OG0030706,5,2,0,0
OG0030709,184,142,37,91
OG0030710,4,0,1,0
OG0030712,116,203,58,167
OG0030716,2,0,0,0
OG0030718,0,0,0,0
OG0030722,194,294,151.999,158
OG0030726,89,115.002,66,45
OG0030727,0,0,0,0
OG0030733,0,0,0,0
OG0030734,16,20,14,16
OG0030742,117,275.004,154,224
OG0030743,48.999,35,41,54
OG0030745,3,0,0,0
OG0030746,16,17,22,19
OG0030747,0,0,1,5
OG0030749,3,4,4,1
OG0030753,56,38,47,41
OG0030764,87,44,126,155
OG0030769,23,29,14,18
OG0030788,0,0,0,0
OG0030789,0,0,0,0
OG0030795,1,0,1,0
OG0030797,37,25,22,15
OG0030799,82,91,29,46
OG0030806,0,0,0,0
OG0030818,18,41,25,5
OG0030821,14,22,17,25
OG0030823,148.862,221,158.654,83.624
OG0030824,0,1,0,0
OG0030838,11,9,27,47.607
OG0030841,14,35,68,39
OG0030845,0,0,0,0
OG0030846,0,0,0,0
OG0030850,0,0,8.761,9.028
OG0030875,0,0,0,0
OG0030880,0,0,0,0
OG0030894,9,10,13,8
OG0030897,0,0,0,0
OG0030898,54,50,38,36
OG0030921,1,0,0,0
OG0030923,1.767,5,9.558,8
OG0030925,0,0,0,0
OG0030928,6.004,11.276,15.459,21.419
OG0030940,0,7,1,16
OG0030947,23,26,16,13
OG0030948,0,0,0,0
OG0030949,2,0,0,0
OG0030952,7,0,1,0
OG0030953,0,0,0,0
OG0030955,1.03,7.709,3.334,8.374
OG0030963,1,0,0,0
OG0030964,12,4,18,34
OG0030967,54,59,59,60
OG0030979,36,35,36,29
OG0030980,4,7,4,2
OG0030981,9,15,30.005,39
OG0030991,0,0,0,0
OG0030995,9,7,12,0
OG0030996,79,111,91,61
OG0031001,116.537,189.195,430.312,317.26
OG0031004,326.985,396,258,268
OG0031005,18,32,44,70
OG0031006,273,270.055,132,287
OG0031012,354.612,459,178,247
OG0031013,8,1,20,20
OG0031014,218.946,299,132,142.979
OG0031015,644,836,566.024,412
OG0031033,200,310,161.111,81
OG0031036,3,17,0,2
OG0031037,9,0,1,0
OG0031051,122,212,50,46
OG0031056,2,6,4,0
OG0031057,82,140,26,199
OG0031061,54,83,49.004,34
OG0031063,0,0,0,0
OG0031066,6,0,1,0
OG0031074,4.89,0,0,0
OG0031078,129,142.014,136,142.991
OG0031085,0,0,0,0
OG0031087,39,98,118,201
OG0031100,172,304.048,120.001,157
OG0031101,603,758,353,539
OG0031105,79,138,63,71
OG0031112,9,8,25,23
OG0031130,1,0,0,0
OG0031139,2,0,0,0
OG0031145,9,12,52,41
OG0031152,0,0,0,0
OG0031155,0,0,0,0
OG0031156,11,15,15,25
OG0031160,73,64,45,50
OG0031166,1,7,16,19
OG0031168,28,32,27,23
OG0031173,1,7,12,10
OG0031175,139,193,105,197
OG0031179,107,55,30,56.588
OG0031182,6,10,5,14
OG0031185,103,336,114,69
OG0031199,60,60,21,32
OG0031208,20,15,43,12
OG0031218,4,11,29,18
OG0031223,3,0,0,0
OG0031225,0,0,0,0
OG0031229,12.865,12,27,20
OG0031234,40,66,39.001,51
OG0031236,11,10,7,15
OG0031237,2,9,4,2
OG0031240,3,0,0,0
OG0031242,46,59,154,118
OG0031250,70,32,38,43
OG0031252,223,276.698,160,146
OG0031257,26,17,29,40
OG0031262,51,39,32,37
OG0031266,13,8,16,3
OG0031278,26,40,18,34
OG0031285,105,117.989,78,70
OG0031297,0,0,0,0
OG0031313,0,0,0,0
OG0031314,2,1,0,0
OG0031320,15,0,0,11
OG0031321,70,86,61,106
OG0031327,52,49,31,70
OG0031329,4,8,11,1
OG0031344,35,35,27,35
OG0031346,596,621,214,227.012
OG0031359,0,0,0,0
OG0031366,12,4,1,3
OG0031368,165,209,177,230
OG0031373,0,0,0,0
OG0031384,5,0,0,0
OG0031387,10,17,8,15
OG0031388,1,0,0,0
OG0031391,307,165,309,453
OG0031397,0,0,0,0
OG0031398,7,14,7,4
OG0031400,99,124,98,83
OG0031408,0,0,0,0
OG0031412,40,52,46,38
OG0031418,0,0,0,0
OG0031436,147,242,79,78
OG0031445,774.389,1020.943,330.002,672.738
OG0031456,143,148,107,195
OG0031460,74,80,35,43
OG0031483,1869,1600,1232,1368
OG0031490,1,0,0,0
OG0031492,289.325,250.993,157,72
OG0031493,2,7.447,4,7
OG0031496,0,1,0,0
OG0031497,1,0,0,0
OG0031511,3,0,4,0
OG0031522,4.227,1.457,33.928,13.214
OG0031525,0,0,0,0
OG0031527,0,0,0,0
OG0031529,2,12,20,5
OG0031533,0,0,0,0
OG0031536,18,25,10,31
OG0031554,187,173,128,122
OG0031556,162,225,145,157
OG0031562,534,416.997,401,453
OG0031564,233,235,151,147.285
OG0031571,1,2,3,2
OG0031573,0,0,0,0
OG0031579,3.237,0,0,0
OG0031581,639.34,747.004,547,530
OG0031588,66,60,48,44
OG0031598,1,0,0,0
OG0031599,0,0,0,0
OG0031601,3,0,0,0
OG0031606,1,0,0,0
OG0031618,1782,2129,1374.18,1889
OG0031622,6,9,5,13
OG0031632,0,0,0,0
OG0031656,77,69,30,21
OG0031661,2,0,2,0
OG0031663,67,64,28,44
OG0031674,7,9,3,3
OG0031689,0,0,0,0
OG0031695,156,96,83,125
OG0031698,0,0,0,0
OG0031703,1,0,0,0
OG0031709,3,7,7,3
OG0031725,22,22,19,9
OG0031726,177,51,7,6
OG0031729,17,33,18,4
OG0031742,61,81,72,82
OG0031751,40,62,23,42
OG0031756,9,8,8,13
OG0031758,1,0,0,0
OG0031771,43,31,23,85
OG0031777,0,0,0,0
OG0031784,3,0,0,0
OG0031788,249.99,232,127,165
OG0031796,19,33,4,15
OG0031808,46,38,70,72.001
OG0031818,4,0,0,0
OG0031838,18,37,16,23
OG0031844,21,1,0,3
OG0031848,282,549.845,147,270.992
OG0031849,136,111,144,122
OG0031851,2,2,0,2
OG0031852,59,92,45,79
OG0031870,0,0,0,0
OG0031871,0,0,0,0
OG0031873,9,13,3,0
OG0031878,0,0,0,0
OG0031884,5,56,32,16
OG0031887,0,0,0,0
OG0031888,28,55,59,49
OG0031897,334,150,114,201
OG0031914,173,306,155,91
OG0031921,1,0,0,0
OG0031923,0,0,0,0
OG0031927,21,37,30,64
OG0031930,172,194,104,69
OG0031939,0,0,0,0
OG0031946,2,0,0,0
OG0031954,0,0,0,0
OG0031956,4,0,0,0
OG0031959,0,0,0,0
OG0031962,98,54,58,57
OG0031967,100,114,64.042,62
OG0031973,0,0,0,0
OG0031975,1,0,0,0
OG0031977,10,15,14,10
OG0031989,0,0,0,0
OG0031990,0,0,0,0
OG0031992,52,23,23,26
OG0031995,0,0,0,0
OG0031998,79,51,54,91
OG0032004,73,48,45,47
OG0032008,0,7,14,11
OG0032011,773,978,632,816
OG0032019,30,31,33,20
OG0032022,6,0,0,0
OG0032031,6,6,13,10
OG0032033,1,0,0,0
OG0032036,64,91,69.692,41
OG0032045,437,167,29,323
OG0032047,0,0,0,0
OG0032053,273,306,155,227
OG0032055,0,0,0,0
OG0032056,51,88,40,46
OG0032063,5,0,0,0
OG0032069,65,58,43,29
OG0032070,0,0,0,0
OG0032076,4,4,15,11
OG0032081,0,0,0,0
OG0032085,3,0,0,0
OG0032086,306,461,207,304.971
OG0032087,7,4,1,7
OG0032094,14,1,2,2
OG0032095,0,7,10,16
OG0032096,0,0,0,0
OG0032100,27,49,24.098,17
OG0032101,10,10,11,1
OG0032102,3,0,0,0
OG0032104,65,51,39,48
OG0032107,0,0,0,0
OG0032120,0,0,0,0
OG0032122,0,0,0,0
OG0032127,23,6,19,7
OG0032129,3,8,1,2
OG0032140,1,0,0,0
OG0032142,89,103,62,56
OG0032143,8,11,18,20
OG0032151,485.54,596.879,386,357
OG0032154,0,3,0,0
OG0032156,96,89,51,72
OG0032159,1,6,0,0
OG0032160,218,304,148,201.001
OG0032161,220,260,134,150
OG0032162,458.547,761,512,625
OG0032163,11,9,11,14
OG0032165,237,62,23,66
OG0032166,741,1124,550,606.454
OG0032168,15,13,9,26
OG0032170,512.184,515,284,260.026
OG0032172,431.006,492,371,384
OG0032173,1,0,0,0
OG0032174,28,19,58.715,41.001
OG0032175,351,363.997,213,341
OG0032177,75,45,45,34
OG0032178,22,17,15,23
OG0032179,5,9,12,2
OG0032181,202.295,153,185,121
OG0032182,38,3,0,0
OG0032183,38,59,36,31
OG0032184,870,936.001,1086.002,985
OG0032185,23,29,21,26
OG0032186,46,43,39,66
OG0032191,213,295,171,217
OG0032192,0,2,4,1
OG0032193,11,18,4,12
OG0032195,4,0,0,0
OG0032197,7,14,8,7
OG0032198,202,239,162.998,214.877
OG0032202,5,5,1,0
OG0032203,3,2,5,3
OG0032205,0,20,10,16
OG0032206,191,83,10,8
OG0032207,281,339,221,240
OG0032208,64,102,45,59
OG0032209,169,200,115,167
OG0032210,2.133,0,0,0
OG0032211,7,67,22,68
OG0032214,113,138,39,33
OG0032215,99,111,78,102
OG0032216,150,190,118,133
OG0032217,349,291.893,191,209
OG0032218,31,34.685,11.46,18
OG0032221,864,1117,471,972.206
OG0032222,37,21,6,21
OG0032224,10,21,1,3
OG0032225,8,15,10,8
OG0032226,30,17,22,15
OG0032227,172,115,236,139
OG0032230,9,5,11,8
OG0032233,4,11,3,1
OG0032234,0,11,6,1
OG0032235,0,2,4,2
OG0032237,646,590,311,478
OG0032238,458.04,466,261,343
OG0032239,0,0,0,0
OG0032241,827.664,695,340,420
OG0032242,4,2,0,9
OG0032243,39,79,43,50
OG0032244,6,12,10,3
OG0032247,113,64,75,86
OG0032249,0,1,3,5
OG0032250,4,4,3,7
OG0032255,7.575,0,0,0
OG0032256,7,5,3,5
OG0032258,9,8,12,9
OG0032259,59,52,48,51
OG0032260,58,20,29,51
OG0032261,45,62,37,38
OG0032264,84,115,71,50.305
OG0032265,6,7,2,2
OG0032266,7,8,4,7
OG0032267,12,8,19,27
OG0032269,1883.175,2060.983,1369,1549.23
OG0032272,146,212,77,103
OG0032274,71,110,51,51
OG0032275,4,4,3,1
OG0032277,22,75,63,45
OG0032278,3,2,5,0
OG0032279,5,1,1,11
OG0032280,329.015,522,231,315.309
OG0032281,209,180,118,121
OG0032282,6,7,10,5
OG0032283,7,15,66,26
OG0032284,297,397,203.013,263
OG0032285,52,118,53,36
OG0032286,508.983,505,303,316
OG0032287,164,158,66,57.997
OG0032288,456,1779.005,472,496.184
OG0032289,680,837.986,477,539
OG0032291,51,189,34,36
OG0032292,11,7,17,10
OG0032293,1,4,1,10
OG0032295,11,21,6,40
OG0032296,24,6,13,14
OG0032299,177,167,95,117.998
OG0032300,16,10,2,12
OG0032301,56,43,47,38
OG0032302,10,0,0,0
OG0032304,7,14.315,14.54,8
OG0032310,4,1,6,6
OG0032311,349,312,207,281.53
OG0032313,0,0,0,0
OG0032314,9,6,3,3
OG0032315,1009.997,1475.633,646.996,798
OG0032317,64,79.998,59.037,59
OG0032318,148,121,111,132
OG0032319,21,11,6,17
OG0032321,66,46,28,18
OG0032324,0,3,0,0
OG0032325,10,22,5,10
OG0032326,325,215,167,241
OG0032327,71,107,52,95
OG0032328,644,612,479,561.005
OG0032330,2,5,2,0
OG0032331,135,194.288,126.087,176
OG0032332,126,144.999,223,190
OG0032339,449,449,152,156
OG0032350,23,58,22,14
OG0032351,55,106,25,36.427
OG0032361,80,9,0,0
OG0032367,0,0,39,58
OG0032370,56,21,33,24
OG0032372,34,1,3,0
OG0032373,173,191,97,87
OG0032378,73,29,29,19
OG0032379,0,0,0,0
OG0032382,14,23,17,19
OG0032383,540,422.003,332.003,422.123
OG0032390,1,0,0,0
OG0032396,11,18,5,9
OG0032403,21,37,16,36
OG0032405,1,0,12,2
OG0032410,42,39,22,26
OG0032412,321.99,52,58,43
OG0032413,8,146,0,0
OG0032415,143,240,38,7
OG0032423,54624.451,90008.723,36977.136,66645.083
OG0032430,132,191,88,172
OG0032433,651,1145.637,558,785.999
OG0032434,266,283,99,201
OG0032438,33,29,33,41
OG0032439,248,196,122,163
OG0032440,500.828,528.999,272.907,326.533
OG0032446,157,295,156,182
OG0032447,1632,1466,1315.058,1444
OG0032450,160,218,84,90
OG0032452,148,160,67.089,124
OG0032455,327.993,308,139,240
OG0032456,88,141,68,93
OG0032457,1628,1739,987.063,1353
OG0032458,1303,1927,1016,951
OG0032459,38,53,36,49
OG0032463,125,131,85,86
OG0032465,177,343,71,242
OG0032466,1,0,0,0
OG0032469,152,189,94,96
OG0032470,0,0,0,0
OG0032471,0,0,0,0
OG0032472,688.006,375.039,457,441.036
OG0032473,0,0,0,0
OG0032474,115,189,20,59
OG0032475,2623.955,4923.041,1842.999,2611
OG0032477,94,101.365,22,52
OG0032478,0,0,1,1
OG0032481,7.612,13.574,11.319,12.687
OG0032501,0,0,0,0
OG0032524,0,5,2,0
OG0032569,5,9,27,19
OG0032627,5,3,5,7
OG0032645,0,0,0,0
OG0032672,0,0,0,0
OG0032678,3,1,1,0
OG0032696,10,13,32,25
OG0032716,0,0,0,0
OG0032802,45,66,119,136
OG0032803,9,7,29,18
OG0032848,71,75,35,19
OG0032860,5.453,6.991,47.622,18.833
OG0032936,0,4,46,4
OG0032937,5,5,8,3
OG0032956,224,202,159,284
OG0032968,1,6.008,3.549,0
OG0032971,7,6,18,17
OG0032974,17,35,62,45
OG0032984,1476.962,1528.475,719.027,745.004
OG0032991,25,22,7,15
OG0033024,5,0,1,0
OG0033029,627,784,360,426
OG0033034,7,6,19,9
OG0033064,2,0,1,1
OG0033141,2,1,5,0
OG0033177,27,15,6,9
OG0033181,0,0,0,13
OG0033189,7.682,6.004,23.924,21.746
OG0033201,993,1206,1000.642,1292
OG0033206,141,115.05,103,52
OG0033208,0,0,0,0
OG0033245,61,70,154,138
OG0033247,11,16,14,17
OG0033252,130.16,162.286,146.565,54.997
OG0033260,30,29,9,23
OG0033266,19,33.078,12,17
OG0033287,62,80,166,129
OG0033311,3,7,28,11
OG0033340,2217,3059,1455,1956
OG0033368,350,701.012,199.002,274
OG0033381,9,13,1,3
OG0033434,3,64,31,13
OG0033509,127,7,1,1
OG0033545,1685.634,913,814,980
OG0033572,23,52,40,56
OG0033612,13,30,32,26.156
OG0033627,20,18,7,56
OG0033660,0,0,0,0
OG0033667,262,210,134,193
OG0033714,0,0,1.28,1.172
OG0033723,20,26,9,20
OG0033725,1,2,19,7
OG0033768,9,5,10,12
OG0033782,12,48,8,1
OG0033863,2,13,7,13
OG0033890,7,15,14,23
OG0033906,0,0,0,0
OG0033912,18,18,21,10
OG0033926,19,8,83,37
OG0033936,116,110,236,401.353
OG0033946,72,39,2,1
OG0033955,147,74,42,82
OG0033956,8,19,40,15
OG0034030,24,32,10,7
OG0034068,14,12,55,21
OG0034104,12,44,8,7
OG0034116,2019.951,2589,1345.004,2018.917
OG0034122,3002.976,6439.81,1393.498,1748
OG0034127,348,448.607,255,263
OG0034134,0,0,0,0
OG0034136,47,71,36,48
OG0034169,6,18,20,20
OG0034183,109,221,70,144
OG0034209,178,196.355,65,60
OG0034254,390,449,214.006,236
OG0034262,133,146,123,148
OG0034263,63,2,1,0
OG0034277,19,16,19,12
OG0034290,99,138,100,97
OG0034311,15,6,47,10
OG0034324,49,1,0,0
OG0034332,50,28,10,13
OG0034351,68,64.002,57,36
OG0034361,12,10,6,5
OG0034380,35,41,64,35.412
OG0034382,97,111,97,55
OG0034383,113.986,124,342.833,252.112
OG0034401,0,4,26.002,11
OG0034450,911.562,1629.154,899.858,899
OG0034451,35,20,62,28
OG0034475,11,25,2,5
OG0034493,188.999,239,196,254
OG0034497,2,6,2,1
OG0034503,13,11,39,4
OG0034515,0,0,0,3
OG0034549,170,167,128,143
OG0034557,130,121,84,148
OG0034568,0,0,0,0
OG0034595,505,442,410,345
OG0034643,173.169,370,132,168
OG0034647,559.999,716.497,438,535
OG0034652,21,20,12,7
OG0034686,825,734.026,332,464
OG0034698,93,124,350,253
OG0034707,36,19,14,10
OG0034716,50,68,36,25
OG0034738,172,218,70,59
OG0034746,84.943,120,67.16,140
OG0034756,929,1064,519,888
OG0034759,59,32,4,7
OG0034764,112,183,79,84
OG0034784,68,86.842,73.004,44
OG0034803,158,176,101,101
OG0034817,15,16,4,4
OG0034837,38,7,366,18
OG0034856,8,4,6,5
OG0034861,238,291.004,170,233
