"","abundance.sample1","abundance.sample2","abundance.sample3","abundance.sample4","counts.sample1","counts.sample2","counts.sample3","counts.sample4","length.sample1","length.sample2","length.sample3","length.sample4","countsFromAbundance"
"OG0000251",16.620072,28.641744,18.80216,26.69761,77,105,68,124,712.811566131844,487.564640957059,382.290854001934,514.868901240448,"no"
"OG0000254",438.054781,385.033752,212.72142,218.422706,6545.871,6720.718,4007,4457.882,2299.08912435843,2321.44967204549,1991.13390164417,2262.44558077717,"no"
"OG0000255",24.774233,19.684461,29.491464,14.952165,351.023,368.998,524,364,2179.97938531679,2493.11710536164,1878.13707542006,2698.638422911,"no"
"OG0000256",14.577092,11.536512,2.739211,11.614718,318,292,87,285,3356.395,3366.284,3357.269,2720.09186007667,"no"
"OG0000257",195.185462,199.724349,83.00474,97.650084,2319.803,2769.439,1439.639,1598,1828.60703899909,1844.17929104937,1833.33980034225,1814.05954417067,"no"
"OG0000259",63.466842,105.65993,41.295626,33.523357,1114,2134.947,1024,829,2700.56810439048,2687.31827486655,2621.12816692485,2741.28650382147,"no"
"OG0000260",12.089914,9.218099,8.187917,5.1018,84,84,94,52,1068.98792514405,1211.93756729191,1213.51931164825,1129.8669278686,"no"
"OG0000262",27.839574,40.331773,14.89275,21.331791,135,250,116,148,746.084733923084,824.394425134149,823.332666322271,769.09795900874,"no"
"OG0000263",17.984435,111.864718,7.222835,50.584824,289,2087.864,169,1118.119,2472.395,2482.284,2473.269,2450.277,"no"
"OG0000264",2.160594,3.610687,2.218729,3.929955,4,8,6,9.327,284.842,294.675,285.851,263.089,"no"
"OG0000266",2.281005,0,0.260598,0,6,0,1,0,404.708,405.164742266649,405.622,405.164742266649,"no"
"OG0000267",2.38474,1.307253,3.014283,2.567312,12,9,19,11,774.20680092421,915.640870475723,666.288078137322,474.964518911609,"no"
"OG0000270",15.853023,18.557463,8.258199,8.451166,162,224,117,118,1572.24311767446,1605.35765489561,1497.58962753634,1547.792500583,"no"
"OG0000271",917.298475,1244.723159,536.679756,654.815341,8955.738,14149.391,7606.3,8746.831,1502.12994788378,1511.8452175213,1498.1335326525,1480.74147841698,"no"
"OG0000272",14.987057,11.246662,8.563308,3.539882,111.014,108,90,33,1139.66378013182,1277.15180461829,1110.9470271443,1033.40992191237,"no"
"OG0000273",25.012879,22.653846,17.768914,14.738225,1443.001,1367.06,1079.974,1189.968,8876.04917294595,8025.79633116929,6424.57896435685,8950.2977926557,"no"
"OG0000274",4.675564,6.166325,2.194067,4.201822,60,92,41,74,1974.395,1984.284,1975.269,1952.277,"no"
"OG0000276",147.197068,122.83859,67.950356,95.588117,2518.049,2521.554,1730.958,2298,2631.97574154711,2730.08334286937,2692.69544377021,2664.97728331032,"no"
"OG0000279",11.987584,8.260796,2.875808,7.076315,933.348,737,299.9,755,11979.2232619751,11865.5537353863,11023.2470061812,11827.3428450055,"no"
"OG0000280",3.821065,2.438459,1.583571,1.725132,58,43,35,36,2335.395,2345.284,2336.269,2313.277,"no"
"OG0000281",27.367059,26.060439,19.786379,22.305759,212,244,236.227,284.19,1191.85786917421,1245.23255470393,1261.98665708117,1412.33984435333,"no"
"OG0000283",9.160761,4.064637,5.013504,3.36852,15,8,12,7,251.928,261.764,253.007,230.36,"no"
"OG0000284",38.213331,25.264986,17.216934,26.712635,204,136,114,167,821.35719978452,715.915987816182,699.908719076172,693.021949031647,"no"
"OG0000285",62.652493,15.315466,2.11339,2.255127,500,111,34,47,1227.85873313509,963.906890416785,1700.55862709202,2310.3310878629,"no"
"OG0000286",160.071606,171.25144,68.070828,78.728205,2415.307,3314.492,1536.008,1705.828,2321.53293511261,2574.09842011816,2385.19975826843,2401.88519602073,"no"
"OG0000287",0,0.783194,2.111899,1.856856,0,3,10,8,495.668252313722,509.442,500.518,477.594,"no"
"OG0000288",43.395315,30.956554,20.671267,18.118901,1234,940.145,722.088,697.945,4375.11188158042,4039.09953734954,3692.45807704109,4270.089073591,"no"
"OG0000289",0,0.76887,0,1.343096,0,2,0,5,377.846238056232,345.954793430619,377.846238056232,412.677558814858,"no"
"OG0000291",9.435519,6.526101,6.025734,9.075162,71,72,91,89,1157.73552852207,1467.30746330634,1596.33424538189,1087.13359340814,"no"
"OG0000297",0,0,0,0,0,0,0,0,580.7025,580.7025,580.7025,580.7025,"no"
"OG0000299",254.242966,256.778618,130.930135,141.683649,7127.003,7792.996,4948.23,5212.851,4312.95459733022,4036.34276678953,3994.87027391605,4078.52352867318,"no"
"OG0000300",4.149326,4.212706,7.015861,5.452229,130,153,320,236,4820.395,4830.284,4821.269,4798.277,"no"
"OG0000301",3.504266,8.881825,5.723954,1.023704,14,47,51,13,614.677728343111,703.781537948789,941.816380185096,1407.72018474872,"no"
"OG0000302",685.504245,918.976436,262.709208,403.433982,4876.123,7717.911,2750.995,3949.715,1094.41300184995,1116.96029242724,1106.89599082683,1085.277,"no"
"OG0000303",2.478371,3.267597,2.382682,4.578021,30,46,42,76,1862.395,1872.284,1863.269,1840.277,"no"
"OG0000304",0.177092,0,0,0,3,0,0,0,2606.395,2606.395,2606.395,2606.395,"no"
"OG0000305",0.475044,0.97955,0.848103,0.763413,5,12,13,11,1619.395,1629.284,1620.269,1597.277,"no"
"OG0000306",31.088651,28.826625,13.22476,13.677065,345,360,197,172,1707.395,1660.9290405241,1574.60176504315,1394.06455116408,"no"
"OG0000307",542.970281,1218.489721,565.505133,465.066487,15679.576,40044.155,23454.801,18325.223,4442.98768828748,4370.78730102374,4384.17201701116,4367.98980916442,"no"
"OG0000308",20.125525,9.858584,7.423366,5.847969,312,166,148,120,2385.19657377261,2239.42204599119,2107.42990611725,2274.69705130328,"no"
"OG0000309",11.696016,13.572935,2.348043,3.90774,135,207,35,66,1775.87603207964,2028.33168308034,1575.6308714653,1872.25781799659,"no"
"OG0000310",2261.836648,2356.737038,1163.606724,1147.671531,13868.775,16892.39,10394.646,9538.07,943.395,953.284,944.269,921.277,"no"
"OG0000311",6.626165,0.559484,0.149166,0,61,6,2,0,1416.395,1426.284,1417.269,1419.97564122528,"no"
"OG0000312",39.055287,37.178496,35.697373,28.300007,771.191,878,969.002,740,3038.07907735905,3140.83492624145,2869.33385198135,2898.62867261188,"no"
"OG0000314",82.717751,77.222968,34.262737,45.224842,828.006,893.723,489,607,1540.109158464,1539.21375514746,1508.61741869171,1487.84950579228,"no"
"OG0000315",20.587555,21.069664,24.164464,12.668832,287,275.999,454.001,206,2144.83542495576,1742.17801971479,1985.96708864786,1802.51159408097,"no"
"OG0000318",1.79275,2.720181,1.366978,2.068491,9,16,10,14,772.395,782.284,773.269,750.277,"no"
"OG0000319",8.070976,12.015608,7.101495,38.42699,14,25,18,85,266.882,276.718,267.926,245.205,"no"
"OG0000320",85.936305,74.4458,30.676057,48.124218,2000,1994.007,1004,1517,3580.71839949162,3562.28712673489,3459.6054392175,3494.37326611117,"no"
"OG0000321",4.012787,216.818088,3.808849,3.132976,67,2448.903,58,51,2568.88967813766,1502.16758867919,1609.63132100564,1804.51450453243,"no"
"OG0000322",856.005283,993.842537,529.611063,503.301023,3590.737,5340.004,3892.058,2885,645.392869548777,714.605373991442,776.809763627789,635.427101450938,"no"
"OG0000323",0,0,0,0,0,0,0,0,452.83625,452.83625,452.83625,452.83625,"no"
"OG0000324",4295.453795,4505.078382,2443.560765,2581.478242,16793.625,20708.705,13925.979,13493.833,601.523,611.354,602.414,579.448,"no"
"OG0000325",3973.232412,4137.015783,1953.397887,2396.077083,13521.604,16592.507,9692.537,10841.294,523.602,533.418,524.492,501.566,"no"
"OG0000327",24.931054,18.597096,6.507174,11.206634,129,108,55,101,796.097116159429,772.361978885843,893.43438860095,999.06468232745,"no"
"OG0000328",39.042287,65.70807,14.207533,12.209197,266,487,120,115,1048.24593155923,985.717731837749,892.801630615393,1044.13838663861,"no"
"OG0000329",0.69201,0,1.423401,1.573599,2,0,6,6,444.667,437.507111164536,445.57,422.673,"no"
"OG0000331",28.159603,13.650367,11.532756,10.594403,363,232,209,179,1983.33892066003,2260.40398974855,1915.60305800296,1872.94058774761,"no"
"OG0000332",8.183782,11.047081,4.71823,8.667226,91,134,83,140,1710.81948618011,1613.24258343503,1859.47932082412,1790.58673867763,"no"
"OG0000333",12.852512,28.16321,3.116476,2.308407,88,252.01,45,36,1053.44409687997,1190.08439062436,1526.30396794617,1728.77080401116,"no"
"OG0000334",2911.954694,3071.262832,1626.396904,2073.332936,11970.977,14833.161,9745.447,11416.882,632.502,642.331,633.385,610.416,"no"
"OG0000335",2.911863,3.090264,7.27355,4.386743,26,32,94,53,1373.78603110277,1377.19920724443,1366.07238981653,1339.3097653113,"no"
"OG0000337",6071.783336,6392.170168,3351.972294,3568.617262,10414.203,13155.842,8401.546,7798.016,263.892,273.724,264.942,242.232,"no"
"OG0000339",1321.009488,1569.086369,731.92946,611.032394,9324.091,12891.813,7471.045,5838.086,1085.96859849485,1092.72146338096,1078.95762235713,1059.1405979519,"no"
"OG0000340",12.13331,7.426511,2.625898,5.390703,365,259,115,224,4628.395,4638.284,4629.269,4606.277,"no"
"OG0000341",0,0,0,0.410492,0,0,0,1,270.049,270.049,270.049,270.049,"no"
"OG0000344",2.969454,2.635654,3.262331,3.834299,30,31,48,53,1554.395,1564.284,1555.269,1532.277,"no"
"OG0000345",6119.506091,6474.221355,3212.686417,4909.894939,11011.035,13956.082,8445.672,11300.533,276.839773373248,286.694,277.881,255.137,"no"
"OG0000346",5.506703,4.968808,2.772952,2.814417,60,63,44,42,1676.395,1686.284,1677.269,1654.277,"no"
"OG0000347",0.364,0,0,0,1,0,0,0,422.684,422.684,422.684,422.684,"no"
"OG0000348",20.797468,12.337374,5.336684,5.79977,188,130,70,72,1390.79833592532,1401.40283258139,1386.49665672466,1376.16047365499,"no"
"OG0000349",219.698881,194.27613,95.352782,104.44313,5311.484,5460.819,3120.451,3352.03,3719.67410973748,3738.35690422143,3459.20562322301,3557.74979001501,"no"
"OG0000350",0,0,0,0,0,0,0,0,288.096,288.096,288.096,288.096,"no"
"OG0000351",126.991509,148.410263,72.527379,73.440706,1232.204,1657,1016.003,973,1492.87957600421,1484.91277589537,1480.76216946915,1468.66710752429,"no"
"OG0000352",184.863589,96.230633,109.696771,85.611574,3524.352,2720.004,3024.318,2628.656,2933.22094413441,3759.22798500943,2914.24452051008,3403.68003936008,"no"
"OG0000353",0.808924,2.379758,0.952098,0.592671,7,24,12,7,1331.395,1341.284,1332.269,1309.277,"no"
"OG0000354",3.906758,5.500106,1.54476,3.553706,28,43,15,32,1102.70235333261,1039.77572999648,1026.41394208291,998.196017303626,"no"
"OG0000355",3308.322238,2824.59729,1545.58327,1997.87485,6081.924,6215.966,4150.502,4705.753,282.846,292.681,283.858,261.101,"no"
"OG0000356",434.045801,282.988104,197.184108,215.307179,4442.032,3954.742,3366.271,3564.301,1574.5732052844,1858.62678702396,1804.5528510695,1835.11488873235,"no"
"OG0000359",6.652485,1.195961,0.325506,1.468635,14,3,1,4,323.788,333.616,324.738,301.921,"no"
"OG0000360",70.770675,53.679007,6.27172,8.889895,801,717,98,132,1741.38970503849,1776.46667675853,1651.70204340755,1645.98054273026,"no"
"OG0000361",1.844809,6.724408,2.175869,4.504515,46,153,58,116,3836.395,3026.07584784742,2817.65370698374,2854.67926572672,"no"
"OG0000362",5.125011,4.768489,2.049331,6.027143,224,279.383,167,297.001,6724.65651241432,7792.23719712387,8613.83767338658,5462.52145495984,"no"
"OG0000365",18.753237,21.3957,6.975619,9.786132,186.782,270,106,138,1532.41423177316,1678.33884186075,1606.25869181086,1563.20298372881,"no"
"OG0000366",23.255455,18.447016,11.832809,14.730029,306,300,219,271,2024.47947802892,2162.90528004876,1956.35901649566,2039.45080189815,"no"
"OG0000367",2262.744007,2658.705988,1233.719655,1651.438361,11172.258,15397.471,8885.102,10998.523,759.665129430008,770.231696874617,761.269,738.277,"no"
"OG0000369",51.573101,24.245757,18.306625,25.903667,856,497,478,604,2553.68511476351,2726.23340941625,2760.01833855913,2584.77698110306,"no"
"OG0000371",24.649411,13.234027,4.320717,7.903725,56,36,13,24,349.540852948251,361.787261482012,318.038787445463,336.610153914768,"no"
"OG0000373",0,0,0,0,0,0,0,0,317.069333333333,317.069333333333,317.069333333333,317.069333333333,"no"
"OG0000374",302.233248,253.305536,131.36804,154.01648,8948.524,8695.009,5662.48,6298.426,4555.395,4565.284,4556.269,4533.277,"no"
"OG0000376",1.13285,0.417511,0.889079,0.471896,14,6,16,8,1901.395,1911.284,1902.269,1879.277,"no"
"OG0000378",10.063768,7.603151,8.251891,6.475616,105,95,122,80,1605.26017553704,1661.77547826211,1562.78295108249,1369.48186699026,"no"
"OG0000379",3639.037826,3735.037698,1616.929167,2116.243191,13754.732,16607.687,8909.338,10680.828,581.544,591.366,582.434,559.483,"no"
"OG0000382",72.854681,93.223273,39.567488,49.998487,1326.997,1971.247,1049.327,1254,2802.395,2812.284,2803.269,2780.277,"no"
"OG0000383",19.835422,30.392574,11.179326,12.002854,272.971,507.031,232.772,235,2117.34365276877,2218.75341173854,2200.94072913644,2170.35472243168,"no"
"OG0000384",24.435598,19.146954,9.708033,9.64511,197,179.997,114,106,1240.395,1250.284,1241.269,1218.277,"no"
"OG0000386",5.120067,6.901898,6.415891,6.54551,63,93,133,120,1893.13531316387,1792.07744029715,2191.22490713745,2032.28705345649,"no"
"OG0000387",166.878417,180.200095,108.372569,129.383404,1941.018,2482.339,1865.991,2055.997,1789.55942578879,1832.09723749271,1820.04713226845,1761.53533742971,"no"
"OG0000388",5.23656,9.505139,0.334436,3.393613,43,91,4,38,1263.395,1273.284,1264.269,1241.277,"no"
"OG0000392",64.875404,71.517279,38.699339,38.147758,971,1329.192,848.999,849,2302.79862874657,2471.83323957608,2318.97556072446,2467.0961146384,"no"
"OG0000394",1.383005,0,0,0,5.09,0,0,0,566.236963195361,566.236963195361,566.236963195361,566.236963195361,"no"
"OG0000395",135.533678,76.206309,24.706775,62.757591,1335,871.024,391.069,732.001,1515.48263374418,1520.13366744446,1673.12986175298,1292.98262602849,"no"
"OG0000396",10.155154,5.319484,4.681818,3.80563,235,120,150,87,3560.395,3000.22752181057,3386.64048603384,2534.19584316132,"no"
"OG0000398",267.234627,410.203953,111.227026,252.268366,2566,4628,1579.493,3367.391,1477.34083743446,1500.49959347105,1501.06578007221,1479.71497606553,"no"
"OG0000399",1358.96993,1909.310227,1011.048168,1196.380355,4977.777,8231.443,5398.893,5844.196,563.563,573.379,564.45,541.506,"no"
"OG0000400",52.059773,168.367465,77.187709,77.916813,840,3300.489,1924,1826.014,2482.52614982272,2607.12890977518,2634.80982122064,2597.88795406969,"no"
"OG0000402",140.127323,255.47687,69.43059,86.938699,1911.999,4088,1380.879,1633,2099.33460948644,2128.14708192205,2102.31199793506,2082.1903730078,"no"
"OG0000403",145.516874,187.663753,69.766995,84.096265,3909.324,5981.011,2792.765,3198.657,4133.37814315768,4238.7387815475,4231.33000684142,4216.36640810867,"no"
"OG0000404",54.024297,75.54088,27.712344,31.514796,698.192,1135.003,521.524,559,1988.395,1998.284,1989.269,1966.277,"no"
"OG0000405",69.284558,62.761907,26.418037,41.666603,991.53,1022,520,790,2201.84264583762,2165.69431509766,2080.63157466821,2101.77580569818,"no"
"OG0000406",43.677458,35.747583,16.720935,27.517858,887,873,470,732,3124.51846636565,3247.95462838906,2971.18484334249,2948.79007779842,"no"
"OG0000407",10.093304,9.033262,4.843267,6.015696,356,378,249,233,5426.67120473415,5565.313331639,5434.42145989494,4293.55956233693,"no"
"OG0000408",0,0.476144,0,0,0,4,0,0,1117.284,1117.284,1117.284,1117.284,"no"
"OG0000411",1207.94666,1304.175103,820.843585,819.067437,10814.078,13603.759,10702.916,10013.833,1377.395,1387.284,1378.269,1355.277,"no"
"OG0000412",223.411789,187.8455,86.096127,137.523408,2664,2613.37,1493.103,2254,1834.61496895159,1850.30124153626,1833.15213207167,1816.87340996535,"no"
"OG0000413",0,0,0,0,0,0,0,0,861.72575,861.72575,861.72575,861.72575,"no"
"OG0000414",34.463685,21.956929,6.939263,9.351647,270.566,254.001,115,121.27,1207.89364314103,1538.5333851121,1751.76878470307,1437.51913794811,"no"
"OG0000415",12.050023,13.883064,9.188598,11.336442,63,85,70,80,804.395,814.284,805.269,782.277,"no"
"OG0000418",80.072935,34.597225,20.417381,50.60996,734,441,362,577,1410.35061099781,1695.27317088373,1874.13496439573,1263.82568859308,"no"
"OG0000419",597.55806,688.143141,335.911786,344.596255,7088.667,9508.428,5813.136,5614.971,1825.16137170769,1837.69034332298,1829.269,1806.277,"no"
"OG0000420",750.092977,829.52838,365.107436,482.561366,7646.343,9844.055,5420.33,6731.2,1568.395,1578.284,1569.269,1546.277,"no"
"OG0000421",228.35288,322.693105,77.503637,134.652818,3154.491,5180.873,1559.007,2554.845,2125.395,2135.284,2126.269,2103.277,"no"
"OG0000422",2.431066,4.77977,0.833066,0,6,14,3,0,379.727,389.55,380.657,383.285893577301,"no"
"OG0000423",64.408234,58.470232,40.583389,34.901626,2430.383,2663.018,2235.063,1774,5805.64247084356,6057.33684689139,5821.48385199277,5634.49805262374,"no"
"OG0000425",0,0,0,0,0,0,0,0,1834.55625,1834.55625,1834.55625,1834.55625,"no"
"OG0000426",19.108188,23.986358,7.107797,11.189547,217,321,119,175,1747.25790662411,1779.84875814294,1769.71885795177,1733.69598764981,"no"
"OG0000427",69.582992,89.018508,25.953008,26.274295,936.017,1551,563,488,2069.65184240482,2317.25526405444,2293.0475007811,2058.90424050255,"no"
"OG0000429",64.20687,16.504555,12.726856,42.450834,1341,400,387,1222.09,3213.395,3223.284,3214.269,3191.277,"no"
"OG0000430",2.61488,3.178818,5.953247,5.893533,44.977,63.489,149.094,139.52,2646.395,2656.284,2647.269,2624.277,"no"
"OG0000434",513.258944,204.513118,162.166198,375.710916,1756.55,1193.277,790.174,1480.096,526.551419677608,776.001073854862,515.055782424029,436.699968525985,"no"
"OG0000436",18.59997,19.725856,6.980707,19.60551,237,294,129,353,1960.43694813217,1982.22910276259,1953.36169763077,1995.92373329079,"no"
"OG0000437",13.975819,16.502211,8.410281,9.740006,197,290,195,194,2168.7314232894,2337.21270155399,2450.84876754879,2207.9532921912,"no"
"OG0000438",11.297798,35.044325,16.72458,11.750313,109,393.739,235,155,1484.395,1494.284,1485.269,1462.277,"no"
"OG0000439",0,1.349399,1.412415,0.266201,0,13,17,3,1267.53812495031,1281.284,1272.269,1249.277,"no"
"OG0000442",174.761919,181.630558,73.831866,96.949736,2524.005,2901.279,1487,1706.876,2222.08260672646,2124.43317724665,2128.9206444445,1951.65379804104,"no"
"OG0000443",0,0,0.041595,0.062273,0,0,1,1.415,2529.74687933655,2529.74687933655,2541.269,2518.277,"no"
"OG0000444",0.212681,0,0,0,1,0,0,0,723.416,723.416,723.416,723.416,"no"
"OG0000445",1.488086,0,0,0,7,0,0,0,723.747133895487,723.747133895488,723.747133895488,723.747133895488,"no"
"OG0000446",32.88223,29.940596,22.464866,24.266633,284,340.697,285,295,1328.84366281006,1513.38656877478,1341.01407617508,1347.59665207077,"no"
"OG0000447",130.317016,114.385167,67.751215,69.549695,3774,4217,2861,3045.713,4455.71719941255,4903.16281263486,4463.68104304602,4854.46297507868,"no"
"OG0000448",26.796804,7.425647,6.809972,3.894347,154,50,54.998,28,884.207970631423,895.525579551519,853.679539727917,797.023038778773,"no"
"OG0000449",0,0,0,0,0,0,0,0,259.709125,259.709125,259.709125,259.709125,"no"
"OG0000450",1.200279,2.776917,1.141193,1.146097,13,35,18,17,1666.395,1676.284,1667.269,1644.277,"no"
